model_id	alphabet_model	rate_model	rsa_scale	controls	contrast	point_estimate	bootstrap_percentile_lower	bootstrap_percentile_upper	bootstrap_estimable_draws	bootstrap_singular_draws	loo_minimum	loo_maximum	loo_sign_reversals	most_influential_marker	largest_absolute_loo_change	observed_mean_log1p_aa_rate	observed_mean_rsa
3di_llm__gamma__miller1987__coverage_confidence	3di_llm	gamma	miller1987	coverage_confidence	aa_log1p_rate_at_observed_mean_RSA	0.1640170072224153	0.13417537135925553	0.1952497150491674	2000	0	0.1580759541937725	0.16729550020738443	0	649304at2759	0.005941053028642812	0.60622722227587	0.31139463967197273
3di_llm__gamma__miller1987__coverage_confidence	3di_llm	gamma	miller1987	coverage_confidence	rsa_at_observed_mean_aa_log1p_rate	-0.11484077416649467	-0.16015521837661822	-0.07384269950558597	2000	0	-0.12255661976998164	-0.10823813275945775	0	5000452at2759	0.007715845603486968	0.60622722227587	0.31139463967197273
3di_llm__gamma__miller1987__composition_adjusted	3di_llm	gamma	miller1987	composition_adjusted	aa_log1p_rate_at_RSA_0.25	0.06258901064342358	0.01275288405894172	0.11307830630618963	2000	0	0.05368788309553206	0.07149210801217354	0	5013259at2759	0.00890309736874996	0.60622722227587	0.31139463967197273
3di_llm__gamma__miller1987__composition_adjusted	3di_llm	gamma	miller1987	composition_adjusted	rsa_at_aa_log1p_rate_0	-0.1736464081487773	-0.23928755629510937	-0.11005497874033528	2000	0	-0.1894869600665138	-0.16320953570067998	0	649304at2759	0.015840551917736506	0.60622722227587	0.31139463967197273
3di_llm__gamma__miller1987__composition_adjusted	3di_llm	gamma	miller1987	composition_adjusted	interaction	0.05857495888858988	-0.02773712862327795	0.14752161305238015	2000	0	0.04488284920891276	0.0792251118124514	0	649304at2759	0.02065015292386152	0.60622722227587	0.31139463967197273
3di_llm__gamma__miller1987__composition_adjusted	3di_llm	gamma	miller1987	composition_adjusted	aa_log1p_rate_at_observed_mean_RSA	0.06618519913818917	0.01606199824256408	0.11577603063061553	2000	0	0.057605710483706406	0.07516715663446508	0	5013259at2759	0.008981957496275908	0.60622722227587	0.31139463967197273
3di_llm__gamma__miller1987__composition_adjusted	3di_llm	gamma	miller1987	composition_adjusted	rsa_at_observed_mean_aa_log1p_rate	-0.13813667352682418	-0.18524988922065244	-0.09701409568240534	2000	0	-0.14634615673402587	-0.13193488732093758	0	5000452at2759	0.00820948320720169	0.60622722227587	0.31139463967197273
3di_llm__freerate__tien2013__coverage_confidence	3di_llm	freerate	tien2013	coverage_confidence	aa_log1p_rate_at_RSA_0.25	0.16438957489626577	0.13439865253203495	0.19778579307721839	2000	0	0.15694349508894553	0.16792443307833888	0	649304at2759	0.007446079807320233	0.6171019888828265	0.2663357935377736
3di_llm__freerate__tien2013__coverage_confidence	3di_llm	freerate	tien2013	coverage_confidence	rsa_at_aa_log1p_rate_0	-0.1768091835802875	-0.2593768419260447	-0.0955745985212215	2000	0	-0.19891814017309395	-0.16348946718556318	0	649304at2759	0.022108956592806456	0.6171019888828265	0.2663357935377736
3di_llm__freerate__tien2013__coverage_confidence	3di_llm	freerate	tien2013	coverage_confidence	interaction	0.038987632692056205	-0.0665598704285253	0.14175254537371385	2000	0	0.020241676302720064	0.06466703564909355	0	649304at2759	0.02567940295703735	0.6171019888828265	0.2663357935377736
3di_llm__freerate__tien2013__coverage_confidence	3di_llm	freerate	tien2013	coverage_confidence	aa_log1p_rate_at_observed_mean_RSA	0.16502646881444974	0.1351064647054417	0.19749715316605487	2000	0	0.15799988243200896	0.16847882130128677	0	649304at2759	0.007026586382440775	0.6171019888828265	0.2663357935377736
3di_llm__freerate__tien2013__coverage_confidence	3di_llm	freerate	tien2013	coverage_confidence	rsa_at_observed_mean_aa_log1p_rate	-0.1527498379041865	-0.21078841701217718	-0.1010176166176445	2000	0	-0.16243997094294205	-0.14327463122748127	0	5000452at2759	0.009690133038755544	0.6171019888828265	0.2663357935377736
3di_llm__freerate__tien2013__composition_adjusted	3di_llm	freerate	tien2013	composition_adjusted	aa_log1p_rate_at_RSA_0.25	0.06484036033452048	0.01654653731953943	0.11328207336133823	2000	0	0.056442970606270626	0.07190984914512571	0	4970387at2759	0.008397389728249854	0.6171019888828265	0.2663357935377736
3di_llm__freerate__tien2013__composition_adjusted	3di_llm	freerate	tien2013	composition_adjusted	rsa_at_aa_log1p_rate_0	-0.21303164693162394	-0.2962755227996496	-0.13493893575845925	2000	0	-0.23179291174060723	-0.19593449017453574	0	649304at2759	0.018761264808983297	0.6171019888828265	0.2663357935377736
3di_llm__freerate__tien2013__composition_adjusted	3di_llm	freerate	tien2013	composition_adjusted	interaction	0.05707836871010687	-0.048347490734645206	0.15998455641029305	2000	0	0.04151166111673557	0.08218509847078925	0	649304at2759	0.02510672976068238	0.6171019888828265	0.2663357935377736
3di_llm__freerate__tien2013__composition_adjusted	3di_llm	freerate	tien2013	composition_adjusted	aa_log1p_rate_at_observed_mean_RSA	0.0657727807812417	0.017434946770943857	0.11354716478931183	2000	0	0.057466876407083686	0.07280215648979381	0	4970387at2759	0.008305904374158013	0.6171019888828265	0.2663357935377736
3di_llm__freerate__tien2013__composition_adjusted	3di_llm	freerate	tien2013	composition_adjusted	rsa_at_observed_mean_aa_log1p_rate	-0.1778084720784297	-0.23820867082218336	-0.12393328844515944	2000	0	-0.1880802249090252	-0.16818973187860844	0	5000452at2759	0.010271752830595504	0.6171019888828265	0.2663357935377736
3di_llm__freerate__miller1987__coverage_confidence	3di_llm	freerate	miller1987	coverage_confidence	aa_log1p_rate_at_RSA_0.25	0.1614136022800805	0.12997225185139147	0.19624914035834207	2000	0	0.15319847181992755	0.1652861039352972	0	649304at2759	0.008215130460152958	0.6171019888828265	0.31139463967197273
3di_llm__freerate__miller1987__coverage_confidence	3di_llm	freerate	miller1987	coverage_confidence	rsa_at_aa_log1p_rate_0	-0.14926383632148382	-0.2203919272625377	-0.07894334612577011	2000	0	-0.16871049011515876	-0.13732486380204967	0	649304at2759	0.01944665379367494	0.6171019888828265	0.31139463967197273
3di_llm__freerate__miller1987__coverage_confidence	3di_llm	freerate	miller1987	coverage_confidence	interaction	0.03974104482625282	-0.049374987426181106	0.12838085327803161	2000	0	0.02401465266887399	0.061578779711477336	0	649304at2759	0.021837734885224516	0.6171019888828265	0.31139463967197273
3di_llm__freerate__miller1987__coverage_confidence	3di_llm	freerate	miller1987	coverage_confidence	aa_log1p_rate_at_observed_mean_RSA	0.163853489407376	0.13376429800938777	0.19606863530967739	2000	0	0.1569790788117535	0.16744630084297318	0	649304at2759	0.006874410595622521	0.6171019888828265	0.31139463967197273
3di_llm__freerate__miller1987__coverage_confidence	3di_llm	freerate	miller1987	coverage_confidence	rsa_at_observed_mean_aa_log1p_rate	-0.12473955851892164	-0.17457132084655694	-0.07995715734509959	2000	0	-0.13322226379636753	-0.11691748273662224	0	5000452at2759	0.008482705277445893	0.6171019888828265	0.31139463967197273
3di_llm__freerate__miller1987__composition_adjusted	3di_llm	freerate	miller1987	composition_adjusted	aa_log1p_rate_at_RSA_0.25	0.06172340839697173	0.011703793095935238	0.11153874517744394	2000	0	0.053112235979660756	0.06882999635606576	0	4970387at2759	0.00861117241731097	0.6171019888828265	0.31139463967197273
3di_llm__freerate__miller1987__composition_adjusted	3di_llm	freerate	miller1987	composition_adjusted	rsa_at_aa_log1p_rate_0	-0.18308935892576805	-0.2546517678980453	-0.11579684118058342	2000	0	-0.19896076434315876	-0.16829390278034273	0	649304at2759	0.01587140541739071	0.6171019888828265	0.31139463967197273
3di_llm__freerate__miller1987__composition_adjusted	3di_llm	freerate	miller1987	composition_adjusted	interaction	0.05350999045315822	-0.03622960842381126	0.13950010397993495	2000	0	0.04041439881258497	0.0746194089451822	0	649304at2759	0.021109418492023975	0.6171019888828265	0.31139463967197273
3di_llm__freerate__miller1987__composition_adjusted	3di_llm	freerate	miller1987	composition_adjusted	aa_log1p_rate_at_observed_mean_RSA	0.06500863497969407	0.01715115163414686	0.11272811940847435	2000	0	0.05670019505759341	0.07200854735034873	0	4970387at2759	0.00830843992210066	0.6171019888828265	0.31139463967197273
3di_llm__freerate__miller1987__composition_adjusted	3di_llm	freerate	miller1987	composition_adjusted	rsa_at_observed_mean_aa_log1p_rate	-0.15006823739202305	-0.201971806252263	-0.10386642744544071	2000	0	-0.15894800862849304	-0.14206060308579893	0	5000452at2759	0.008879771236469991	0.6171019888828265	0.31139463967197273
