model_id	alphabet_model_full	rate_model_full	rsa_scale_full	controls_full	term	coefficient_full	marker_cluster_standard_error_full	t_statistic_full	p_value_conditional_cluster_t_full	ci95_lower_full	ci95_upper_full	bh_q_across_all_72_focal_tests_full	alphabet_model_omission	rate_model_omission	rsa_scale_omission	controls_omission	coefficient_omission	marker_cluster_standard_error_omission	t_statistic_omission	p_value_conditional_cluster_t_omission	ci95_lower_omission	ci95_upper_omission	bh_q_across_all_72_focal_tests_omission	omission_minus_full
3di_llm__gamma__tien2013__composition_adjusted	3di_llm	gamma	tien2013	composition_adjusted	rsa_centered	-0.2436206237515133	0.0358262419912636	-6.800060799313555	1.206304581775526e-09	-0.3148177513557404	-0.1724234961472862	3.94790590399263e-09	3di_llm	gamma	tien2013	composition_adjusted	-0.244369815582761	0.036053225956703	-6.7780291249451246	1.3889368510810386e-09	-0.3160295060723062	-0.1727101250932159	4.545611512628854e-09	-0.000749191831247692
3di_llm__gamma__tien2013__composition_adjusted	3di_llm	gamma	tien2013	composition_adjusted	aa_by_rsa	0.0112437415249385	0.0498689822996811	0.2254656302663393	0.8221398466756903	-0.0878603815686628	0.1103478646185399	0.937619488832068	3di_llm	gamma	tien2013	composition_adjusted	0.0140769766862262	0.0501161022569072	0.280887300733489	0.7794637544819221	-0.0855342032005674	0.1136881565730198	0.9353565053783064	0.0028332351612877
3di_llm__gamma__miller1987__coverage_confidence	3di_llm	gamma	miller1987	coverage_confidence	aa_log1p_rate	0.1948616246670481	0.0139455438738748	13.97303873046476	4.668212140663918e-24	0.1671477866669383	0.2225754626671579	2.800927284398351e-23	3di_llm	gamma	miller1987	coverage_confidence	0.1940133303037721	0.0140084861931143	13.849699933968372	1.0182484270556039e-23	0.1661699471338119	0.2218567134737323	6.109490562333624e-23	-0.0008482943632759921
3di_llm__gamma__miller1987__coverage_confidence	3di_llm	gamma	miller1987	coverage_confidence	rsa_centered	-0.1622244332106052	0.0303034725624987	-5.353328166467678	6.800300258541524e-07	-0.2224462171032485	-0.1020026493179619	1.4400635841617344e-06	3di_llm	gamma	miller1987	coverage_confidence	-0.1635267653882222	0.0304705513764884	-5.366715008459027	6.559920420349694e-07	-0.2240902856487158	-0.1029632451277285	1.3891596184269942e-06	-0.0013023321776169938
3di_llm__gamma__miller1987__coverage_confidence	3di_llm	gamma	miller1987	coverage_confidence	aa_by_rsa	-0.0022417972603967	0.0423711898705305	-0.0529085274038029	0.957924712898968	-0.0864456334509391	0.0819620389301457	0.9759879982983334	3di_llm	gamma	miller1987	coverage_confidence	0.000809119609652	0.0425012641376302	0.0190375422018481	0.9848547494919015	-0.0836667449683064	0.0852849841876105	0.9919551735153644	0.0030509168700487
3di_llm__gamma__miller1987__composition_adjusted	3di_llm	gamma	miller1987	composition_adjusted	aa_log1p_rate	0.0793214847187887	0.0220558865584892	3.596386139747275	0.0005320482170322	0.0354900449012371	0.1231529245363403	0.0007980723255484	3di_llm	gamma	miller1987	composition_adjusted	0.0812971396287216	0.0222686258270358	3.650747929403912	0.0004456307236105	0.0370358345152969	0.1255584447421464	0.0006684460854157	0.0019756549099329
3di_llm__gamma__miller1987__composition_adjusted	3di_llm	gamma	miller1987	composition_adjusted	rsa_centered	-0.2119694045328154	0.0306430943314085	-6.917362921653472	7.066585860774214e-10	-0.2728661153246892	-0.1510726937409417	2.5439709098787167e-09	3di_llm	gamma	miller1987	composition_adjusted	-0.2126525870293941	0.030844078732723	-6.89443795264948	8.190700588291085e-10	-0.2739585333565397	-0.1513466407022485	2.948652211784791e-09	-0.0006831824965786992
3di_llm__gamma__miller1987__composition_adjusted	3di_llm	gamma	miller1987	composition_adjusted	aa_by_rsa	0.0162868166420754	0.0420988691154236	0.386870644848474	0.6997859396436845	-0.0673758392718598	0.0999494725560108	0.8910740105609404	3di_llm	gamma	miller1987	composition_adjusted	0.0187863696293172	0.0422992856182873	0.4441297141244216	0.6580515602350889	-0.0652880407708921	0.1028607800295265	0.8583296210962916	0.002499552987241801
3di_llm__freerate__tien2013__coverage_confidence	3di_llm	freerate	tien2013	coverage_confidence	aa_log1p_rate	0.2097655149321673	0.0135736715048958	15.453852324075129	8.363540846911578e-27	0.1827906951219401	0.2367403347423945	3.0108747048881678e-25	3di_llm	freerate	tien2013	coverage_confidence	0.2092366008613875	0.0136501671456382	15.328501008740188	1.892684417131185e-26	0.1821054155976419	0.236367786125133	6.813663901672265e-25	-0.0005289140707797901
3di_llm__freerate__tien2013__coverage_confidence	3di_llm	freerate	tien2013	coverage_confidence	rsa_centered	-0.2191297625805779	0.0377044671101605	-5.811771903322494	9.717726391798385e-08	-0.29405946792746	-0.1442000572336958	2.3322543340316125e-07	3di_llm	freerate	tien2013	coverage_confidence	-0.2217664130776402	0.0378630036203357	-5.857073973881256	8.20148400456842e-08	-0.2970232326392565	-0.146509593516024	2.036230511479056e-07	-0.0026366504970622984
3di_llm__freerate__tien2013__coverage_confidence	3di_llm	freerate	tien2013	coverage_confidence	aa_by_rsa	-0.0081084359883212	0.0503807235237675	-0.1609432223516207	0.8725070243298412	-0.1082295372299658	0.0920126652533233	0.937619488832068	3di_llm	freerate	tien2013	coverage_confidence	-0.0036268322186041	0.0504548068626292	-0.0718827886603302	0.942860180628202	-0.1039112241847431	0.0966575597475348	0.98385410152508	0.0044816037697171
3di_llm__freerate__tien2013__composition_adjusted	3di_llm	freerate	tien2013	composition_adjusted	aa_log1p_rate	0.0929163687441317	0.0222316842745202	4.179457012648523	6.87406238674679e-05	0.048735567907251	0.1370971695810124	0.0001237331229614	3di_llm	freerate	tien2013	composition_adjusted	0.0949516989635522	0.0224799746921003	4.223834780246401	5.8922522501234014e-05	0.0502703150956209	0.1396330828314836	0.0001060605405022	0.0020353302194204975
3di_llm__freerate__tien2013__composition_adjusted	3di_llm	freerate	tien2013	composition_adjusted	rsa_centered	-0.2760628232750592	0.0383656522700386	-7.195572261667203	1.9698327444309436e-10	-0.3523064951889439	-0.1998191513611745	7.879330977723772e-10	3di_llm	freerate	tien2013	composition_adjusted	-0.2781128016071599	0.0385990637689686	-7.205169619444142	1.9787987107813835e-10	-0.3548326204159466	-0.2013929827983732	7.915194843125533e-10	-0.002049978332100688
3di_llm__freerate__tien2013__composition_adjusted	3di_llm	freerate	tien2013	composition_adjusted	aa_by_rsa	0.0088502939979114	0.0498661342180629	0.1774810527563537	0.8595384324820889	-0.0902481691319558	0.1079487571277787	0.937619488832068	3di_llm	freerate	tien2013	composition_adjusted	0.0123692919764088	0.0500819732193293	0.2469809231005875	0.8055048655941826	-0.0871740527526522	0.11191263670547	0.9354250052061476	0.0035189979784974006
3di_llm__freerate__miller1987__coverage_confidence	3di_llm	freerate	miller1987	coverage_confidence	aa_log1p_rate	0.2084306396345947	0.0143559341498462	14.518779304711916	4.395856914986982e-25	0.1799012371984216	0.2369600420707678	3.9562712234882836e-24	3di_llm	freerate	miller1987	coverage_confidence	0.2077654385946301	0.014427704752847	14.40044983964831	9.484395196302604e-25	0.1790888131435492	0.2364420640457109	8.535955676672345e-24	-0.0006652010399646191
3di_llm__freerate__miller1987__coverage_confidence	3di_llm	freerate	miller1987	coverage_confidence	rsa_centered	-0.1862960166098055	0.0324213494527091	-5.746090762864241	1.289385531944804e-07	-0.250726635781324	-0.1218653974382871	2.901117446875809e-07	3di_llm	freerate	miller1987	coverage_confidence	-0.1887283011498038	0.0325578331768861	-5.796709508413724	1.0635952229157843e-07	-0.2534405200027781	-0.1240160822968295	2.393089251560515e-07	-0.002432284539998303
3di_llm__freerate__miller1987__coverage_confidence	3di_llm	freerate	miller1987	coverage_confidence	aa_by_rsa	0.0011678082068195	0.0425568920803179	0.0274411064749639	0.9781700473158058	-0.0834050721031101	0.0857406885167492	0.9781700473158058	3di_llm	freerate	miller1987	coverage_confidence	0.005097344624097	0.0426100252052147	0.1196278246620994	0.9050537915952778	-0.0795946943525067	0.0897893836007008	0.9725951193262686	0.0039295364172775
3di_llm__freerate__miller1987__composition_adjusted	3di_llm	freerate	miller1987	composition_adjusted	aa_log1p_rate	0.0917543392439771	0.0226745080100297	4.046585672482552	0.0001113674387617	0.0466935192856119	0.1368151592023424	0.000186475711415	3di_llm	freerate	miller1987	composition_adjusted	0.0936473610041802	0.0229351946036528	4.083129121968089	9.84078599121158e-05	0.0480611782701029	0.1392335437382575	0.0001647759514807	0.0018930217602030897
3di_llm__freerate__miller1987__composition_adjusted	3di_llm	freerate	miller1987	composition_adjusted	rsa_centered	-0.2394798453146925	0.0327473006071291	-7.312964454314674	1.1450749292274898e-10	-0.3045582239118198	-0.1744014667175653	4.84972911202231e-10	3di_llm	freerate	miller1987	composition_adjusted	-0.2412797279510111	0.0329526218156297	-7.322019149218943	1.1556787298086363e-10	-0.3067766319718295	-0.1757828239301926	4.894639326248341e-10	-0.0017998826363186116
3di_llm__freerate__miller1987__composition_adjusted	3di_llm	freerate	miller1987	composition_adjusted	aa_by_rsa	0.0143392813556718	0.0419370007867981	0.3419243409553967	0.7332230497348604	-0.0690016952693487	0.0976802579806925	0.8947806708628805	3di_llm	freerate	miller1987	composition_adjusted	0.0174536149365955	0.0421052307839427	0.4145236734636684	0.6795109500345642	-0.0662350904677882	0.1011423203409792	0.8583296210962916	0.0031143335809236984
