taxon_id	species_name	species_taxid	study_role	lineage	assembly_accession	annotation_source_version	proteome_url	cds_url	genome_url	assembly_level	busco_complete_pct	contamination_status	ecology	ecology_source	structure_coverage	inclusion_reason	status
F36050	Fusarium poae	36050	ingroup	Ascomycota;Sordariomycetes;Hypocreales;Nectriaceae;Fusarium	GCF_019609905.1	Agriculture and Agri-Food Canada | Annotation submitted by Agriculture and Agri-Food Canada | 2021-11-23	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/609/905/GCF_019609905.1_ASM1960990v1/GCF_019609905.1_ASM1960990v1_protein.faa.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/609/905/GCF_019609905.1_ASM1960990v1/GCF_019609905.1_ASM1960990v1_cds_from_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/609/905/GCF_019609905.1_ASM1960990v1/GCF_019609905.1_ASM1960990v1_genomic.fna.gz	Chromosome		not_assessed	unknown		not_assessed	Focal genus coverage; ecological contrasts require independent trait curation	provisional_file_QC_passed
F101028	Fusarium pseudograminearum	101028	ingroup	Ascomycota;Sordariomycetes;Hypocreales;Nectriaceae;Fusarium	GCF_000303195.2	CSIRO | Annotation submitted by CSIRO | 2024-01-17	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/303/195/GCF_000303195.2_FP7/GCF_000303195.2_FP7_protein.faa.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/303/195/GCF_000303195.2_FP7/GCF_000303195.2_FP7_cds_from_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/303/195/GCF_000303195.2_FP7/GCF_000303195.2_FP7_genomic.fna.gz	Chromosome		not_assessed	unknown		not_assessed	Focal genus coverage; ecological contrasts require independent trait curation	provisional_file_QC_passed
F5128	Fusarium sambucinum	5128	ingroup	Ascomycota;Sordariomycetes;Hypocreales;Nectriaceae;Fusarium	GCF_050947815.1	Oregon State University | GCF_050947815.1-RS_2026_05 | 2026-05-14	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/050/947/815/GCF_050947815.1_OSU_Fsam_2.1/GCF_050947815.1_OSU_Fsam_2.1_protein.faa.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/050/947/815/GCF_050947815.1_OSU_Fsam_2.1/GCF_050947815.1_OSU_Fsam_2.1_cds_from_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/050/947/815/GCF_050947815.1_OSU_Fsam_2.1/GCF_050947815.1_OSU_Fsam_2.1_genomic.fna.gz	Complete Genome		not_assessed	unknown		not_assessed	Focal genus coverage; ecological contrasts require independent trait curation	provisional_file_QC_passed
F117187	Fusarium verticillioides	117187	ingroup	Ascomycota;Sordariomycetes;Hypocreales;Nectriaceae;Fusarium	GCF_000149555.1	Syngenta Biotechnology, Inc. | Annotation submitted by Syngenta Biotechnology, Inc. | 2023-04-03	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/149/555/GCF_000149555.1_ASM14955v1/GCF_000149555.1_ASM14955v1_protein.faa.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/149/555/GCF_000149555.1_ASM14955v1/GCF_000149555.1_ASM14955v1_cds_from_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/149/555/GCF_000149555.1_ASM14955v1/GCF_000149555.1_ASM14955v1_genomic.fna.gz	Chromosome		not_assessed	unknown		not_assessed	Focal genus coverage; ecological contrasts require independent trait curation	provisional_file_QC_passed
F173216	Trichoderma aggressivum	173216	ingroup	Ascomycota;Sordariomycetes;Hypocreales;Hypocreaceae;Trichoderma	GCF_033847375.1	Utrecht University | Annotation submitted by Utrecht University | 2024-02-07	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/033/847/375/GCF_033847375.1_Triagg1/GCF_033847375.1_Triagg1_protein.faa.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/033/847/375/GCF_033847375.1_Triagg1/GCF_033847375.1_Triagg1_cds_from_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/033/847/375/GCF_033847375.1_Triagg1/GCF_033847375.1_Triagg1_genomic.fna.gz	Scaffold		not_assessed	unknown		not_assessed	Focal genus coverage; ecological contrasts require independent trait curation	provisional_file_QC_passed
F101201	Trichoderma asperellum	101201	ingroup	Ascomycota;Sordariomycetes;Hypocreales;Hypocreaceae;Trichoderma	GCF_020647865.1	Academia Sinica | Annotation submitted by Academia Sinica | 2024-06-26	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/020/647/865/GCF_020647865.1_ASM2064786v1/GCF_020647865.1_ASM2064786v1_protein.faa.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/020/647/865/GCF_020647865.1_ASM2064786v1/GCF_020647865.1_ASM2064786v1_cds_from_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/020/647/865/GCF_020647865.1_ASM2064786v1/GCF_020647865.1_ASM2064786v1_genomic.fna.gz	Complete Genome		not_assessed	unknown		not_assessed	Focal genus coverage; ecological contrasts require independent trait curation	provisional_file_QC_passed
F63577	Trichoderma atroviride	63577	ingroup	Ascomycota;Sordariomycetes;Hypocreales;Hypocreaceae;Trichoderma	GCF_020647795.1	Academia Sinica | Annotation submitted by Academia Sinica | 2024-06-26	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/020/647/795/GCF_020647795.1_ASM2064779v1/GCF_020647795.1_ASM2064779v1_protein.faa.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/020/647/795/GCF_020647795.1_ASM2064779v1/GCF_020647795.1_ASM2064779v1_cds_from_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/020/647/795/GCF_020647795.1_ASM2064779v1/GCF_020647795.1_ASM2064779v1_genomic.fna.gz	Complete Genome		not_assessed	unknown		not_assessed	Focal genus coverage; ecological contrasts require independent trait curation	provisional_file_QC_passed
F2034170	Trichoderma breve	2034170	ingroup	Ascomycota;Sordariomycetes;Hypocreales;Hypocreaceae;Trichoderma	GCF_028502605.1	Hainan University | Annotation submitted by Hainan University | 2023-05-19	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/028/502/605/GCF_028502605.1_ASM2850260v1/GCF_028502605.1_ASM2850260v1_protein.faa.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/028/502/605/GCF_028502605.1_ASM2850260v1/GCF_028502605.1_ASM2850260v1_cds_from_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/028/502/605/GCF_028502605.1_ASM2850260v1/GCF_028502605.1_ASM2850260v1_genomic.fna.gz	Chromosome		not_assessed	unknown		not_assessed	Focal genus coverage; ecological contrasts require independent trait curation	provisional_file_QC_passed
F1738374	Trichoderma camerunense	1738374	ingroup	Ascomycota;Sordariomycetes;Hypocreales;Hypocreaceae;Trichoderma	GCF_050948025.1	DOE Joint Genome Institute | GCF_050948025.1-RS_2026_05 | 2026-05-14	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/050/948/025/GCF_050948025.1_Tricam1/GCF_050948025.1_Tricam1_protein.faa.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/050/948/025/GCF_050948025.1_Tricam1/GCF_050948025.1_Tricam1_cds_from_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/050/948/025/GCF_050948025.1_Tricam1/GCF_050948025.1_Tricam1_genomic.fna.gz	Scaffold		not_assessed	unknown		not_assessed	Focal genus coverage; ecological contrasts require independent trait curation	provisional_file_QC_passed
F58853	Trichoderma citrinoviride	58853	ingroup	Ascomycota;Sordariomycetes;Hypocreales;Hypocreaceae;Trichoderma	GCF_003025115.1	DOE Joint Genome Institute | Annotation submitted by DOE Joint Genome Institute | 2018-04-27	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/025/115/GCF_003025115.1_Trici_v4.0/GCF_003025115.1_Trici_v4.0_protein.faa.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/025/115/GCF_003025115.1_Trici_v4.0/GCF_003025115.1_Trici_v4.0_cds_from_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/025/115/GCF_003025115.1_Trici_v4.0/GCF_003025115.1_Trici_v4.0_genomic.fna.gz	Scaffold		not_assessed	unknown		not_assessed	Focal genus coverage; ecological contrasts require independent trait curation	provisional_file_QC_passed
F549676	Trichoderma evansii	549676	ingroup	Ascomycota;Sordariomycetes;Hypocreales;Hypocreaceae;Trichoderma	GCF_050947405.1	DOE Joint Genome Institute | GCF_050947405.1-RS_2026_05 | 2026-05-14	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/050/947/405/GCF_050947405.1_Triev1/GCF_050947405.1_Triev1_protein.faa.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/050/947/405/GCF_050947405.1_Triev1/GCF_050947405.1_Triev1_cds_from_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/050/947/405/GCF_050947405.1_Triev1/GCF_050947405.1_Triev1_genomic.fna.gz	Scaffold		not_assessed	unknown		not_assessed	Focal genus coverage; ecological contrasts require independent trait curation	provisional_file_QC_passed
F398673	Trichoderma gamsii	398673	ingroup	Ascomycota;Sordariomycetes;Hypocreales;Hypocreaceae;Trichoderma	GCF_001481775.2	University of Pisa | Annotation submitted by University of Pisa | 2018-04-04	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/481/775/GCF_001481775.2_TGAM01v2/GCF_001481775.2_TGAM01v2_protein.faa.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/481/775/GCF_001481775.2_TGAM01v2/GCF_001481775.2_TGAM01v2_cds_from_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/481/775/GCF_001481775.2_TGAM01v2/GCF_001481775.2_TGAM01v2_genomic.fna.gz	Scaffold		not_assessed	unknown		not_assessed	Focal genus coverage; ecological contrasts require independent trait curation	provisional_file_QC_passed
F65468	Trichoderma ghanense	65468	ingroup	Ascomycota;Sordariomycetes;Hypocreales;Hypocreaceae;Trichoderma	GCF_004382785.1	Embrapa Agroenergia | Annotation submitted by Embrapa Agroenergia | 2025-05-05	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/382/785/GCF_004382785.1_ASM438278v1/GCF_004382785.1_ASM438278v1_protein.faa.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/382/785/GCF_004382785.1_ASM438278v1/GCF_004382785.1_ASM438278v1_cds_from_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/382/785/GCF_004382785.1_ASM438278v1/GCF_004382785.1_ASM438278v1_genomic.fna.gz	Scaffold		not_assessed	unknown		not_assessed	Focal genus coverage; ecological contrasts require independent trait curation	provisional_file_QC_passed
F5544	Trichoderma harzianum	5544	ingroup	Ascomycota;Sordariomycetes;Hypocreales;Hypocreaceae;Trichoderma	GCF_003025095.1	DOE Joint Genome Institute | Annotation submitted by DOE Joint Genome Institute | 2018-04-26	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/025/095/GCF_003025095.1_Triha_v1.0/GCF_003025095.1_Triha_v1.0_protein.faa.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/025/095/GCF_003025095.1_Triha_v1.0/GCF_003025095.1_Triha_v1.0_cds_from_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/025/095/GCF_003025095.1_Triha_v1.0/GCF_003025095.1_Triha_v1.0_genomic.fna.gz	Scaffold		not_assessed	unknown		not_assessed	Focal genus coverage; ecological contrasts require independent trait curation	provisional_file_QC_passed
F2732470	Bacidia gigantensis	2732470	ingroup	Ascomycota;Lecanoromycetes;Lecanorales;Ramalinaceae;Bacidia	GCF_019456465.1	Eastern Washington University | Annotation submitted by Eastern Washington University | 2021-11-23	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/456/465/GCF_019456465.1_ASM1945646v1/GCF_019456465.1_ASM1945646v1_protein.faa.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/456/465/GCF_019456465.1_ASM1945646v1/GCF_019456465.1_ASM1945646v1_cds_from_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/456/465/GCF_019456465.1_ASM1945646v1/GCF_019456465.1_ASM1945646v1_genomic.fna.gz	Contig		not_assessed	unknown		not_assessed	Broad order/family/genus coverage within Dikarya	provisional_file_QC_passed
F209136	Lepraria neglecta	209136	ingroup	Ascomycota;Lecanoromycetes;Lecanorales;Stereocaulaceae;Lepraria	GCA_033220425.1	Eastern Washington University | Annotation submitted by Eastern Washington University | 2023-11-03	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/033/220/425/GCA_033220425.1_Lene_EWU_01/GCA_033220425.1_Lene_EWU_01_protein.faa.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/033/220/425/GCA_033220425.1_Lene_EWU_01/GCA_033220425.1_Lene_EWU_01_cds_from_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/033/220/425/GCA_033220425.1_Lene_EWU_01/GCA_033220425.1_Lene_EWU_01_genomic.fna.gz	Chromosome		not_assessed	unknown		not_assessed	Broad order/family/genus coverage within Dikarya	provisional_file_QC_passed
F560253	Letharia lupina	560253	ingroup	Ascomycota;Lecanoromycetes;Lecanorales;Parmeliaceae;Letharia	GCF_014066315.1	Eastern Washington University | Annotation submitted by Eastern Washington University | 2020-11-09	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/066/315/GCF_014066315.1_Lelup_v1.1/GCF_014066315.1_Lelup_v1.1_protein.faa.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/066/315/GCF_014066315.1_Lelup_v1.1/GCF_014066315.1_Lelup_v1.1_cds_from_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/066/315/GCF_014066315.1_Lelup_v1.1/GCF_014066315.1_Lelup_v1.1_genomic.fna.gz	Contig		not_assessed	unknown		not_assessed	Broad order/family/genus coverage within Dikarya	provisional_file_QC_passed
F2939399	Claussenomyces sp. TS43310	2939399	ingroup	Ascomycota;Leotiomycetes;Leotiales;Tympanidaceae;Claussenomyces	GCA_026023515.1	University of Alberta | Annotation submitted by University of Alberta | 2022-11-07	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/026/023/515/GCA_026023515.1_ASM2602351v1/GCA_026023515.1_ASM2602351v1_protein.faa.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/026/023/515/GCA_026023515.1_ASM2602351v1/GCA_026023515.1_ASM2602351v1_cds_from_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/026/023/515/GCA_026023515.1_ASM2602351v1/GCA_026023515.1_ASM2602351v1_genomic.fna.gz	Contig		not_assessed	unknown		not_assessed	Broad order/family/genus coverage within Dikarya	provisional_file_QC_passed
F3384825	Phaeococcomyces sp. EXF-18165	3384825	ingroup	Ascomycota;Arthoniomycetes;Lichenostigmatales;Phaeococcomycetaceae;Phaeococcomyces	GCA_056506435.1	University of Ljubljana, Biotechnical Faculty | Annotation submitted by University of Ljubljana, Biotechnical Faculty | 2026-04-01	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/056/506/435/GCA_056506435.1_ASM5650643v1/GCA_056506435.1_ASM5650643v1_protein.faa.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/056/506/435/GCA_056506435.1_ASM5650643v1/GCA_056506435.1_ASM5650643v1_cds_from_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/056/506/435/GCA_056506435.1_ASM5650643v1/GCA_056506435.1_ASM5650643v1_genomic.fna.gz	Scaffold		not_assessed	unknown		not_assessed	Broad order/family/genus coverage within Dikarya	provisional_file_QC_passed
F174425	Lichina confinis	174425	ingroup	Ascomycota;Lichinomycetes;Lichinales;Lichinaceae;Lichina	GCA_026054655.1	University of Alberta | Annotation submitted by University of Alberta | 2022-11-07	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/026/054/655/GCA_026054655.1_ASM2605465v1/GCA_026054655.1_ASM2605465v1_protein.faa.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/026/054/655/GCA_026054655.1_ASM2605465v1/GCA_026054655.1_ASM2605465v1_cds_from_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/026/054/655/GCA_026054655.1_ASM2605465v1/GCA_026054655.1_ASM2605465v1_genomic.fna.gz	Contig		not_assessed	unknown		not_assessed	Broad order/family/genus coverage within Dikarya	provisional_file_QC_passed
F318774	Phylliscum demangeonii	318774	ingroup	Ascomycota;Lichinomycetes;Lichinales;Phylliscaceae;Phylliscum	GCA_026026795.1	University of Alberta | Annotation submitted by University of Alberta | 2022-11-07	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/026/026/795/GCA_026026795.1_ASM2602679v1/GCA_026026795.1_ASM2602679v1_protein.faa.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/026/026/795/GCA_026026795.1_ASM2602679v1/GCA_026026795.1_ASM2602679v1_cds_from_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/026/026/795/GCA_026026795.1_ASM2602679v1/GCA_026026795.1_ASM2602679v1_genomic.fna.gz	Contig		not_assessed	unknown		not_assessed	Broad order/family/genus coverage within Dikarya	provisional_file_QC_passed
F2796175	Watsoniomyces obsoletus	2796175	ingroup	Ascomycota;Lichinomycetes;Lichinales;Porocyphaceae;Watsoniomyces	GCA_026025055.1	University of Alberta | Annotation submitted by University of Alberta | 2022-11-07	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/026/025/055/GCA_026025055.1_ASM2602505v1/GCA_026025055.1_ASM2602505v1_protein.faa.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/026/025/055/GCA_026025055.1_ASM2602505v1/GCA_026025055.1_ASM2602505v1_cds_from_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/026/025/055/GCA_026025055.1_ASM2602505v1/GCA_026025055.1_ASM2602505v1_genomic.fna.gz	Scaffold		not_assessed	unknown		not_assessed	Broad order/family/genus coverage within Dikarya	provisional_file_QC_passed
F578093	Lineolata rhizophorae	578093	ingroup	Ascomycota;Dothideomycetes;Lineolatales;Lineolataceae;Lineolata	GCA_010093515.1	DOE Joint Genome Institute | Annotation submitted by DOE Joint Genome Institute | 2020-02-14	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/010/093/515/GCA_010093515.1_Linrh1/GCA_010093515.1_Linrh1_protein.faa.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/010/093/515/GCA_010093515.1_Linrh1/GCA_010093515.1_Linrh1_cds_from_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/010/093/515/GCA_010093515.1_Linrh1/GCA_010093515.1_Linrh1_genomic.fna.gz	Scaffold		not_assessed	unknown		not_assessed	Broad order/family/genus coverage within Dikarya	provisional_file_QC_passed
F1125753	Limtongia smithiae	1125753	ingroup	Ascomycota;Lipomycetes;Lipomycetales;Lipomycetaceae;Limtongia	GCF_038497785.1	DOE Joint Genome Institute | Annotation submitted by DOE Joint Genome Institute | 2024-07-31	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/038/497/785/GCF_038497785.1_Lipsmi1/GCF_038497785.1_Lipsmi1_protein.faa.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/038/497/785/GCF_038497785.1_Lipsmi1/GCF_038497785.1_Lipsmi1_cds_from_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/038/497/785/GCF_038497785.1_Lipsmi1/GCF_038497785.1_Lipsmi1_genomic.fna.gz	Scaffold		not_assessed	unknown		not_assessed	Broad order/family/genus coverage within Dikarya	provisional_file_QC_passed
F383834	Lipomyces doorenjongii	383834	ingroup	Ascomycota;Lipomycetes;Lipomycetales;Lipomycetaceae;Lipomyces	GCF_038497915.1	DOE Joint Genome Institute | Annotation submitted by DOE Joint Genome Institute | 2024-07-31	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/038/497/915/GCF_038497915.1_Lipodoor1/GCF_038497915.1_Lipodoor1_protein.faa.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/038/497/915/GCF_038497915.1_Lipodoor1/GCF_038497915.1_Lipodoor1_cds_from_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/038/497/915/GCF_038497915.1_Lipodoor1/GCF_038497915.1_Lipodoor1_genomic.fna.gz	Scaffold		not_assessed	unknown		not_assessed	Broad order/family/genus coverage within Dikarya	provisional_file_QC_passed
F44089	Neoaidaea tothii	44089	ingroup	Ascomycota;Lipomycetes;Lipomycetales;Lipomycetaceae;Neoaidaea	GCF_038497935.1	DOE Joint Genome Institute | Annotation submitted by DOE Joint Genome Institute | 2024-07-31	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/038/497/935/GCF_038497935.1_Diptot1/GCF_038497935.1_Diptot1_protein.faa.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/038/497/935/GCF_038497935.1_Diptot1/GCF_038497935.1_Diptot1_cds_from_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/038/497/935/GCF_038497935.1_Diptot1/GCF_038497935.1_Diptot1_genomic.fna.gz	Scaffold		not_assessed	unknown		not_assessed	Broad order/family/genus coverage within Dikarya	provisional_file_QC_passed
F339359	Zalerion maritima	339359	ingroup	Ascomycota;Sordariomycetes;Lulworthiales;Lulworthiaceae;Zalerion	GCA_022664585.2	University of Aveiro | Annotation submitted by University of Aveiro | 2023-01-06	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/664/585/GCA_022664585.2_ASM2266458v2/GCA_022664585.2_ASM2266458v2_protein.faa.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/664/585/GCA_022664585.2_ASM2266458v2/GCA_022664585.2_ASM2266458v2_cds_from_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/664/585/GCA_022664585.2_ASM2266458v2/GCA_022664585.2_ASM2266458v2_genomic.fna.gz	Scaffold		not_assessed	unknown		not_assessed	Broad order/family/genus coverage within Dikarya	provisional_file_QC_passed
F36779	Gaeumannomyces tritici	36779	ingroup	Ascomycota;Sordariomycetes;Magnaporthales;Magnaporthaceae;Gaeumannomyces	GCF_000145635.1	Broad Institute | Annotation submitted by Broad Institute | 2017-07-12	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/145/635/GCF_000145635.1_Gae_graminis_V2/GCF_000145635.1_Gae_graminis_V2_protein.faa.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/145/635/GCF_000145635.1_Gae_graminis_V2/GCF_000145635.1_Gae_graminis_V2_cds_from_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/145/635/GCF_000145635.1_Gae_graminis_V2/GCF_000145635.1_Gae_graminis_V2_genomic.fna.gz	Scaffold		not_assessed	unknown		not_assessed	Broad order/family/genus coverage within Dikarya	provisional_file_QC_passed
F148304	Magnaporthiopsis poae	148304	ingroup	Ascomycota;Sordariomycetes;Magnaporthales;Magnaporthaceae;Magnaporthiopsis	GCA_000193285.1	Broad Institute | Annotation submitted by Broad Institute | 2015-06-17	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/193/285/GCA_000193285.1_Mag_poae_ATCC_64411_V1/GCA_000193285.1_Mag_poae_ATCC_64411_V1_protein.faa.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/193/285/GCA_000193285.1_Mag_poae_ATCC_64411_V1/GCA_000193285.1_Mag_poae_ATCC_64411_V1_cds_from_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/193/285/GCA_000193285.1_Mag_poae_ATCC_64411_V1/GCA_000193285.1_Mag_poae_ATCC_64411_V1_genomic.fna.gz	Scaffold		not_assessed	unknown		not_assessed	Broad order/family/genus coverage within Dikarya	provisional_file_QC_passed
F148305	Pyricularia grisea	148305	ingroup	Ascomycota;Sordariomycetes;Magnaporthales;Pyriculariaceae;Pyricularia	GCF_004355905.1	Academia Sinica | Annotation submitted by Academia Sinica | 2019-10-22	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/355/905/GCF_004355905.1_PgNI/GCF_004355905.1_PgNI_protein.faa.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/355/905/GCF_004355905.1_PgNI/GCF_004355905.1_PgNI_cds_from_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/355/905/GCF_004355905.1_PgNI/GCF_004355905.1_PgNI_genomic.fna.gz	Chromosome		not_assessed	unknown		not_assessed	Broad order/family/genus coverage within Dikarya	provisional_file_QC_passed
F2035830	Berkeleyomyces rouxiae	2035830	ingroup	Ascomycota;Sordariomycetes;Microascales;Ceratocystidaceae;Berkeleyomyces	GCF_048999995.1	The University of Queensland | Annotation submitted by The University of Queensland | 2025-05-05	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/048/999/995/GCF_048999995.1_ASM4899999v1/GCF_048999995.1_ASM4899999v1_protein.faa.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/048/999/995/GCF_048999995.1_ASM4899999v1/GCF_048999995.1_ASM4899999v1_cds_from_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/048/999/995/GCF_048999995.1_ASM4899999v1/GCF_048999995.1_ASM4899999v1_genomic.fna.gz	Contig		not_assessed	unknown		not_assessed	Broad order/family/genus coverage within Dikarya	provisional_file_QC_passed
F2019550	Ceratocystis lukuohia	2019550	ingroup	Ascomycota;Sordariomycetes;Microascales;Ceratocystidaceae;Ceratocystis	GCF_044167205.1	Iowa State University | Annotation submitted by Iowa State University | 2025-01-31	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/044/167/205/GCF_044167205.1_ASM4416720v1/GCF_044167205.1_ASM4416720v1_protein.faa.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/044/167/205/GCF_044167205.1_ASM4416720v1/GCF_044167205.1_ASM4416720v1_cds_from_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/044/167/205/GCF_044167205.1_ASM4416720v1/GCF_044167205.1_ASM4416720v1_genomic.fna.gz	Contig		not_assessed	unknown		not_assessed	Broad order/family/genus coverage within Dikarya	provisional_file_QC_passed
F563466	Scedosporium apiospermum	563466	ingroup	Ascomycota;Sordariomycetes;Microascales;Microascaceae;Scedosporium	GCF_000732125.1	LUNAM - Angers University | Annotation submitted by LUNAM - Angers University | 2023-09-11	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/732/125/GCF_000732125.1_ScApio1.0/GCF_000732125.1_ScApio1.0_protein.faa.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/732/125/GCF_000732125.1_ScApio1.0/GCF_000732125.1_ScApio1.0_cds_from_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/732/125/GCF_000732125.1_ScApio1.0/GCF_000732125.1_ScApio1.0_genomic.fna.gz	Scaffold		not_assessed	unknown		not_assessed	Broad order/family/genus coverage within Dikarya	provisional_file_QC_passed
