split_id	BRF1_enriched_side_tips	detected_on_enriched_side	undetected_on_enriched_side	detected_on_other_side	undetected_on_other_side	minimum_class_disagreements	SH_aLRT	UFBoot	branch_length
0x5000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	2	0	2	473	565	475	100.0	100.0	0.2023838881
0x5000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	3	0	3	473	564	476	66.7	57.0	0.0229630015
0x5000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000200000000000000000000000000000000000000000000000000000000000	4	0	4	473	563	477	99.4	100.0	0.1655214823
0x116001100000054000140000813200033a08000220000000000000000000000200000004000a8000002003002000000000020900000000100000000000000000000800000f000001800000010000000000008002800000000000000000000002000000002cc0000330e0000400000000000000002000000000000001400	974	473	501	0	66	501	90.4	87.0	0.0607293417
0x156995965965354d25569acab3324e6b3a983732a556565666baed3bb659cac6aba656cc555ab534e5ab4f52acd4aab2cb22099acda5a552a99996670abd4852c55aaaba6f4b532ddaaad3536674b2aeca29ccd2d4cd356306a555735146ea5ad2d09caaacd5a66f32f66516a2aa95a2eb374acd75a6550cd4d32d2556a	531	473	58	0	509	58	80.1	74.0	0.0726673411
0x14000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	2	0	2	473	565	475	96.8	100.0	0.0958443689
0x114000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	3	0	3	473	564	476	100.0	100.0	0.3309668385
0x88000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	2	0	2	473	565	475	95.6	100.0	0.1262103458
0x8000000000000000000000000000000000000000000000000000000000000000000000000000000000088000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	3	0	3	473	564	476	67.3	78.0	0.0918722013
0x800000000000000000000000000000000000000000000000000000000000000000000000000000000019c000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	6	0	6	473	561	479	100.0	100.0	0.3088295593
0x156995965965354da5569acab3324e6b3a983732a556565666baed3bb659cac6aba656cc555ab534e5ab4f52acd4aab2cb3bc99acda5a552a99996670abd4852c55aaaba6f4b532ddaaad3536674b2aeca29ccd2d4cd356306a555735146ea5ad2d09caaacd5a66f32f66516a2aa95a2eb374acd75a6550cd4d32d2556a	525	473	52	0	515	52	61.8	79.0	0.0704087641
0x156995965965354da5569acab3324e6b3a983732a556565666baed3bb659cac6aba656cc555ab534e5ab4f52acd4aab2cb3bc99acda5a552a99996670abd4852c55aaaba6f4b532ddaaad3536674b2aeca29ccd2d4cd356306a555735146ea5ad2d49caaacd5a66f32f66516a2aa95a2eb374acd75a6550cd4d32d2556a	524	473	51	0	516	51	45.8	44.0	0.0666349561
0x400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000400000000000000000000000000000000000000000000000000000000000000000000000000	2	0	2	473	565	475	99.5	99.0	0.2298768715
0x400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000400000000000000000000000000000000000000000000000000000000000000000000040000	3	0	3	473	564	476	79.9	28.0	0.0368067273
0x200000000000000000000000000000000000008000000000000000000000000000	2	0	2	473	565	475	0.0	37.0	0.0351858931
0x400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000400000000200000000000000000000000000000000000008000000000000000000000040000	5	0	5	473	562	478	85.9	32.0	0.049255042
0x400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000020000000000000000000000000000000000000000000000000000000400000000200000000000000000000000000000000000008000000000000000000000040000	6	0	6	473	561	479	11.5	17.0	0.0350406641
0x100000000000000000000000000000000000008000000000000000000000000000000000000	2	0	2	473	565	475	62.5	69.0	0.0730772354
0x100000000000000000000000000000000000008000000000000000000000002000000000000	3	0	3	473	564	476	91.9	94.0	0.0857478717
0x40000000000000000000000000000000000000000000000000000000000000000000000000040000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	2	0	2	473	565	475	97.2	99.0	0.1068571693
0x140000000000000000000000000000000000000000000000000000000000000000000000000040000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	3	0	3	473	564	476	79.9	60.0	0.0512976988
0x140000000000000000000000000000000000000000000000000000000000000000000000000040000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000008000000000000000000000002000000000000	6	0	6	473	561	479	92.1	74.0	0.0840348304
0x400000000000000140000000000000000000000000000000000000000000000000000000000000000000000000040000000020000000000000000000000000000000000000000000000000000000500000000200000000000000000000000000008000000008000000000000002000000040000	12	0	12	473	555	485	100.0	100.0	0.32388954
0x400000000000000140000000000000000000000000000000000000000000000000000000000000000000000000040000000020000100000000000000000000000000000000000000000000000000500000000200000000000000000000000000008000000008000000000000002000000040000	13	0	13	473	554	486	12.2	66.0	0.064046733
0x400000000000000140000000000000000000000000000000000000000000000000000000000000000000000000040000000020000100000000000000000000000000000000000000000000000000500000000200000000000000000000000000008008000008000000000000002000000040000	14	0	14	473	553	487	11.9	22.0	0.033532039
0x156995965965354da556dacab3324e6b3a997732a556565666baed3bb659cac6aba656cc555ab534e5ab4f52acd4aab2cb3bc99acda5a556a99996672abd4952c55aaaba6f4b532ddaaad3536674b2aeca29ccd2d4cd356356a555735346ea5ad2d49caaacd5a66f32f66596aaaa95aaeb374acd75a6552cd4d32d6556a	510	473	37	0	530	37	94.5	86.0	0.0944798678
0x7fffffffbfffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff	2	0	2	473	565	475	85.0	79.0	0.1491464549
0x7fffffffbea966a69a69acab25aa925354ccdb194c56688cd5aa9a9a9994512c449a635395459a933aaa54acb1a54b0ad532b554d34c43665325a5aa956666998d542b6ad3aa5554590b4acd225552cac998b4d5135d6332d2b32ca9ca95aaa8cacb915a52d2b6355532a5990cd099a6955556a5514c8b5328a59aad32b2cd29aa95	508	473	35	0	532	35	18.8	55.0	0.0366903457
0x2080000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	2	0	2	473	565	475	92.7	100.0	0.0531754293
0x2080100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	3	0	3	473	564	476	98.1	100.0	0.2276777173
0x20002080100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	4	0	4	473	563	477	70.9	69.0	0.0895889398
0x5fffdf7faea966a69a69acab25aa925354ccdb194c56688cd5aa9a9a9994512c449a635395459a933aaa54acb1a54b0ad532b554d34c43665325a5aa956666998d542b6ad3aa5554590b4acd225552cac998b4d5135d6332d2b32ca9ca95aaa8cacb915a52d2b6355532a5990cd099a6955556a5514c8b5328a59aad32b2cd29aa95	504	473	31	0	536	31	77.9	69.0	0.0376856731
0x200020000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	2	0	2	473	565	475	0.0	21.0	0.0013999024
0x10800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	2	0	2	473	565	475	94.7	86.0	0.0618957486
0x200010800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	3	0	3	473	564	476	87.0	66.0	0.0330338689
0x200210820000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	5	0	5	473	562	478	87.4	44.0	0.0276787237
0x22000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	2	0	2	473	565	475	0.0	22.0	0.0098456168
0x200232820000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	7	0	7	473	560	480	79.6	48.0	0.0261849254
0x10004000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	2	0	2	473	565	475	66.6	72.0	0.103159354
0x210236820000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	9	0	9	473	558	482	99.5	99.0	0.2385471242
0x4080000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	2	0	2	473	565	475	100.0	100.0	0.526538504
0x14080000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	3	0	3	473	564	476	32.2	53.0	0.0703083588
0x14290236820000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	12	0	12	473	555	485	84.2	69.0	0.0421824902
0x4bd6dd492ca966a69a69acab25aa925354ccdb194c56688cd5aa9a9a9994512c449a635395459a933aaa54acb1a54b0ad532b554d34c43665325a5aa956666998d542b6ad3aa5554590b4acd225552cac998b4d5135d6332d2b32ca9ca95aaa8cacb915a52d2b6355532a5990cd099a6955556a5514c8b5328a59aad32b2cd29aa95	492	473	19	0	548	19	93.2	88.0	0.184886879
0x40000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	2	0	2	473	565	475	97.5	100.0	0.454380212
0x40000000000000000000000000000080000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	3	0	3	473	564	476	99.6	100.0	0.7362407874
0x4bd6dd492ca966a69a69acab25aa925354ccdb194c16688cd5aa9a9a9994512c449a635315459a932aaa54acb1a54b0ad532b554d34c43665325a5aa956666998d542b6ad3aa5554590b4acd225552cac998b4d5135d6332d2b32ca9ca95aaa8cacb915a52d2b6355532a5990cd099a6955556a5514c8b5328a59aad32b2cd29aa95	489	473	16	0	551	16	72.3	64.0	0.0889738713
0x1800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	2	0	2	473	565	475	95.9	100.0	0.4054063038
0x21800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	3	0	3	473	564	476	84.0	63.0	0.1591274632
0x1021800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	4	0	4	473	563	477	60.8	44.0	0.0425063141
0x4ad4c5492ca966a69a69acab25aa925354ccdb194c16688cd5aa9a9a9994512c449a635315459a932aaa54acb1a54b0ad532b554d34c43665325a5aa956666998d542b6ad3aa5554590b4acd225552cac998b4d5135d6332d2b32ca9ca95aaa8cacb915a52d2b6355532a5990cd099a6955556a5514c8b5328a59aad32b2cd29aa95	485	473	12	0	555	12	100.0	100.0	1.435759589
0x4ad4c5492ca966a69a69acab25aa925354ccdb194c16688cd5aa9a9a9994512c449a635315459a932aaa54acb1a54b0ad532b554d34c43665325a5aa956666998d542b6ad3aa5554590b4acd2255524ac998b4d5135d6332d2b32ca9ca95aaa8cacb915a52d2b6355532a5990cd099a6955556a5514c8b5328a59aad32b2cd29aa95	484	472	12	1	555	13	67.3	79.0	0.0991308006
0x8000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	2	2	0	471	567	471	41.7	59.0	0.0907619439
0x4ad4c5492ca966a69a69ac2b25aa925354ccdb194c16688cd5aa9a9a9994512c449a635315459a932aaa54acb1a54b0ad532b554d34c43665325a5aa956666998d542b6ad3aa5554590b48cd2255524ac998b4d5135d6332d2b32ca9ca95aaa8cacb915a52d2b6355532a5990cd099a6955556a5514c8b5328a59aad32b2cd29aa95	482	470	12	3	555	15	100.0	99.0	0.3641192182
0x4ad4c5492ca966a69a69ac2b25aa925354ccdb194c16688cd5aa9a9a9994512c449a435315459a932aaa54acb1a54b0ad532b554d34c43665325a5aa956666998d542b6ad3aa5554590b48cd2255524ac998b4d5135d6332d2b32ca9ca95aaa8cacb915a52d2b6355532a5990cd099a6955556a5514c8b5328a59aad32b2cd29aa95	481	469	12	4	555	16	82.7	49.0	0.0453157173
0x4ad4c5492ca966a69a69ac2b25aa925354ccdb194c16688cd5aa9a9a9994512c449a435315459a932aaa54acb1a54b0ad532b554d34c43665325a5aa956666998d542b6ad3aa5554590b48cd2255524ac998b4d5135d6332d2b32ca9ca95aaa8cacb915a52d2b6355532a5990cd099a6955556a5514c8b5228a59aad32b2cd29aa95	480	468	12	5	555	17	55.6	27.0	0.0243176448
0x4ad4c5492ca966a69a69ac2b25aa925354ccdb194c16688cd5aa9a9a9994512c449a435315459a932aaa54acb1a54b0ad532b550d34c43665325a5aa956666998d542b6ad3aa5554590b48cd2255524ac998b4d5135d6332d2b32ca9ca95aaa8cacb915a52d2b6355532a5990cd099a6955556a5514c8b5228a59aad32b2cd29aa95	479	467	12	6	555	18	87.3	42.0	0.0266892915
0x4ad4c5492ca966a69a69ac2b25aa925354ccdb194c16688cd5aa9a9a9994512c449a435315459a932aaa54acb1a50b0ad532b550d34c43665325a5aa956666998d542b6ad3aa5554590b48cd2255524ac998b4d5135d6332d2b32ca9ca95aaa8cacb915a52d2b6355532a5990cd099a6955556a5514c8b5228a59aad32b2cd29aa95	478	466	12	7	555	19	93.8	66.0	0.0826821389
0x800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000	2	2	0	471	567	471	59.8	63.0	0.0484944762
0x800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000004	3	3	0	470	567	470	84.3	79.0	0.0530725011
0x1000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000	2	2	0	471	567	471			0.0
0x10000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000	3	3	0	470	567	470			0.0
0x10000000000000000000000000000000000000000000000000000000000000000001400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000	4	4	0	469	567	469			0.0
0x10000000000000000000000000000000000000100000000000000000000000000001400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000	5	5	0	468	567	468			1e-06
0x10000000000000000000000000000000000000100000000000000000000000000001400000000000040000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000	6	6	0	467	567	467	0.0	85.0	1e-06
0x10000000000000000000000000000000000000100000000000000000000000000005400000000000040000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000	7	7	0	466	567	466	0.0	53.0	2.463e-06
0x10000000000000000000000000000000000000100000000000000000000000000005400000000000040000000000000000000000000000000000000000000000000000000000000000000000000000000010000000001000000000000	8	8	0	465	567	465	76.6	88.0	0.0060085024
0x10000000000000000000000000000000000000100000000000000000000000000005400000000000040000000000000000000000000000000000000000000000000000000000000000000000000000000030000000001000000000000	9	9	0	464	567	464	97.6	100.0	0.0677784858
0x1000000000000000000000000000000000000000000000000000000000000000000000004000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	2	2	0	471	567	471	88.7	90.0	0.0235589607
0x1000000000000000000000000000000000000000000000000000000400000000000000004000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	3	3	0	470	567	470	94.0	96.0	0.0407884909
0x1000000000000000000000010000000000000000000000000000000400000100000000004000000000000000005400000000000040000000000000000000000000000000000000000000000000000000000000000000000000000000030000000001000000000000	12	12	0	461	567	461	100.0	100.0	0.1431227944
0x80000000000000000000000000000080000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	2	2	0	471	567	471	79.2	55.0	0.0431878098
0x8200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	2	2	0	471	567	471	53.7	70.0	0.0264228785
0x400000000000000000000000000008200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	3	3	0	470	567	470	93.0	98.0	0.0567133911
0x400000000000000080000000000008200000000000000080000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	5	5	0	468	567	468	75.4	24.0	0.0141755165
0x400001000000000080000000000018200000000000000080000000000000400000100000000004000000000000000005400000000000040000000000000000000000000000000000000000000000000000000000000000000000000000000030000000001000000000000	17	17	0	456	567	456	66.2	19.0	0.0123774229
0x1000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	2	2	0	471	567	471	81.1	100.0	0.0105604706
0x11000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	3	3	0	470	567	470	80.8	74.0	0.0120120614
0x1400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	2	2	0	471	567	471	83.6	100.0	0.0113961475
0x1440000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	3	3	0	470	567	470	75.2	60.0	0.007544854
0x1451000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	6	6	0	467	567	467	98.4	100.0	0.0726385691
0x4000000000000001451000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	7	7	0	466	567	466	98.3	99.0	0.0841231977
0x4000400001000001451080000000000018200000000000000090000000000000400000100000000004000000000000000005400000000000040000000000000000000000000000000000000000000000000000000000000000000000000000000030000000001000000000000	24	24	0	449	567	449	25.9	60.0	0.0331960508
0x4000400001000001451080000000000019200000000000000090000000000000400000100000000004000000000000000005400000000000040000000000000000000000000000000000000000000000000000000000000000000000000000000030000000001000000000000	25	25	0	448	567	448	76.1	78.0	0.0429567329
0x4000400001000001451080000000000019a00000000000000090000000000000400000100000000004000000000000000005400000000000040000000000000000000000000000000000000000000000000000000000100000000000000000000030000000001000000000004	28	28	0	445	567	445	100.0	100.0	0.268905495
0x4ad4c5492ca966a69a69ac2b25aa925354ccdb194c126888d5aa8a9a99800024449a4353154400932aaa54acb1a5020ad532b550d34843665225a5aa956626998d542b6ad3aa5500590b48cd2255124ac998b4d5135d6332d2b32ca9ca95aaa8cacb915a52d2b6355532a5980cd099a6955556a5514c885228a59aac32b2cd29aa91	450	438	12	35	555	47	100.0	99.0	0.2142358387
0x8000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010	2	1	1	472	566	473	86.4	73.0	0.0876980917
0x20000000000000000000000000000000000008000000000000000000000000000000000000000000000000000000000000000	2	2	0	471	567	471	79.9	80.0	0.0336219019
0x20000000000000000000000000000000000008000000000000000040000000000000000000000000000000000000000000000	3	3	0	470	567	470	49.5	66.0	0.0409889069
0x20000000000000000000000000000000000008000000000000000040000000002000000000000000000000000000000000000	4	4	0	469	567	469	99.9	100.0	0.2437466174
0x80000000400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	2	2	0	471	567	471	74.0	73.0	0.087781398
0x40000000000000000080000000400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	3	3	0	470	567	470	95.3	91.0	0.1182629232
0x1000000000000000000000000000000000000000000000000000040000000000000000080000000400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	4	4	0	469	567	469	31.5	60.0	0.0673290269
0x1000000000000000000000000000000000000000000000000000040000000000000020080000000400000000000000000000000008000000000000000040000000002000000000000000000000000000000000000	8	8	0	465	567	465	77.1	62.0	0.0823355864
0x8000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000040000000000000020080000000400000000000000000000000008000000000000000040000000002000000000000000000000000000000000010	10	9	1	464	566	465	70.8	75.0	0.0551515725
0x80000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000200000	2	2	0	471	567	471	99.2	99.0	0.1092837535
0x8000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000080000000000000040000000000000020080000000400000000000000000000000008000000000000000040000000002000000000000000000000000000000200010	12	11	1	462	566	463	88.7	88.0	0.0668518651
0x8000000000000000000000000000000000000000000000000000000000000000000000000001000000002000000000000000000000000000080000000000000040000000000000020080000000400000000000000000000000008000000000000000040000000002000000000000000000000000000000200010	13	12	1	461	566	462	95.2	95.0	0.079895106
0x4800000000000000000000000	2	2	0	471	567	471	97.8	100.0	0.121431642
0x800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004800000000000000000000000	3	3	0	470	567	470	85.5	86.0	0.0519990849
0x10000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	2	2	0	471	567	471	90.3	88.0	0.0961850188
0x10000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	3	3	0	470	567	470	89.8	91.0	0.0585379549
0x10000000000000000000000000000000000000000000000000000000000000000800000000000000000000010000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000004800000000000000000000000	6	6	0	467	567	467	71.8	71.0	0.0431912041
0x400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002000000000000000000000000000000000000000000000000000000000000000000000	2	2	0	471	567	471	81.3	79.0	0.0266750529
0x400000000000000000000000000000000400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002000000000000000000000000000000000000000000000000000000000000000000000	3	3	0	470	567	470	97.9	99.0	0.0956190767
0x400000000000000000000010000000000400000000000000000000000000000000000000000000000000000800000000000000000000010000000000000000000010000000000000000000000000002000000000000000000000000000000000000000000004800000000000000000000000	9	9	0	464	567	464	98.3	100.0	0.0804048635
0x400000000000000000000010000000000400000000000000000000000000000000000000000000000000000800000000000000000000010000000000000000000010000000000000000000000000002000000000000000001000000000000000000000000004800000000000000000000000	10	10	0	463	567	463	95.2	92.0	0.0610097642
0x8000000000000000400000000000000000000010000000000400000000000000000000000001000000002000000000000000000800000000080000000000010040000000000000020090000000400000000000000000002000008000000000001000040000000002000000000004800000000000000000200010	23	22	1	451	566	452	62.5	41.0	0.024289691
0x40000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000	2	2	0	471	567	471	38.5	42.0	0.0060038409
0x40000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000	3	3	0	470	567	470	98.0	100.0	0.0802274861
0x8040000000000000400000000000000000000010000000000400000000000000000000000001000000002000000000000000200800000000080000000000010040000000000000020090000000400000000000000000002000008000000000001000041000000002000000000004800000000000000000200010	26	25	1	448	566	449	89.5	49.0	0.0356179382
0x800000000000000400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	2	2	0	471	567	471	95.4	94.0	0.0699183638
0x8040000000000000400000000000000000000010000000000400000000000000000000000001000000002000000000000000a00800000000080400000000010040000000000000020090000000400000000000000000002000008000000000001000041000000002000000000004800000000000000000200010	28	27	1	446	566	447	82.4	41.0	0.0249971594
0x80000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000200000000	2	2	0	471	567	471	64.9	71.0	0.0069360066
0x80000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002000000000000000000000000000000000000000000000000000000000000000000000000000000000200000000	3	3	0	470	567	470	89.3	92.0	0.0215256199
0x1000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000200000000000	2	2	0	471	567	471	78.5	64.0	0.0060708405
0x1000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002000000000000000000000000000000000000000000000000000000000000000000000200000000000	3	3	0	470	567	470	0.0	62.0	2.3164e-06
0x1000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000	2	2	0	471	567	471	0.0	58.0	2.3016e-06
0x120000000000000000000000000000000000000000000000000000000000000000000000000000000	2	2	0	471	567	471	86.9	96.0	0.0182744836
0x120000000000000020000000000000000000000000000000000000000000000000000000000000000	3	3	0	470	567	470	0.0	71.0	2.0943e-06
0x1000000000000000000000000000000000000000000000000000000000000000000000000000000000120000000000000020000000000000000000000000000000010000000000000000000000000000000	5	5	0	468	567	468	92.3	95.0	0.0180989324
0x14000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	2	2	0	471	567	471	0.0	88.0	2.2006e-06
0x14000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000120000000000000020000000000000000000000000000000010000000000000000000000000000000	7	7	0	466	567	466	56.4	67.0	0.0120136264
0x1000000000000000000000000000000000000000000000014000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000002120000000000000020000000000000000000000000000000010000000000000000000200000000000	10	10	0	463	567	463	45.8	60.0	0.008000676
0x1000000000000080000000000000000000000000000000014000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000002000000002120000000000000020000000000000000000000000000000010000000000000000000200200000000	13	13	0	460	567	460	100.0	100.0	0.1625744958
