model_id	alphabet_model	rate_model	rsa_scale	controls	term	coefficient_baseline	marker_cluster_standard_error_baseline	t_statistic_baseline	p_value_conditional_cluster_t_baseline	ci95_lower_baseline	ci95_upper_baseline	bh_q_across_all_72_focal_tests_baseline	coefficient_sensitivity	marker_cluster_standard_error_sensitivity	t_statistic_sensitivity	p_value_conditional_cluster_t_sensitivity	ci95_lower_sensitivity	ci95_upper_sensitivity	bh_q_across_all_72_focal_tests_sensitivity	coefficient_change	coefficient_sign_changed
3di_llm__freerate__tien2013__composition_adjusted	3di_llm	freerate	tien2013	composition_adjusted	aa_by_rsa	0.008850293997911448	0.04986613421806295	0.17748105275635379	0.8595384324820889	-0.09024816913195581	0.1079487571277787	0.9376194888320681	0.016647547822156026	0.04924927607879391	0.3380262441933485	0.7361484920520169	-0.08122503937950325	0.11452013502381529	0.8983507021651732	0.007797253824244578	False
3di_llm__freerate__tien2013__composition_adjusted	3di_llm	freerate	tien2013	composition_adjusted	aa_log1p_rate	0.09291636874413176	0.022231684274520297	4.179457012648523	6.87406238674679e-05	0.04873556790725109	0.13709716958101242	0.0001237331229614422	0.09397615108565943	0.022341902869045395	4.206273370558018	6.229396382386106e-05	0.0495763139529631	0.13837598821835576	0.00011212913488294991	0.0010597823415276764	False
3di_llm__freerate__tien2013__composition_adjusted	3di_llm	freerate	tien2013	composition_adjusted	rsa_centered	-0.27606282327505927	0.038365652270038623	-7.195572261667203	1.9698327444309433e-10	-0.35230649518894397	-0.19981915136117456	7.879330977723773e-10	-0.282475272177382	0.03816940644121659	-7.400567588401266	7.629562603279147e-11	-0.3583289467446332	-0.20662159761013074	3.051825041311659e-10	-0.006412448902322732	False
3di_llm__freerate__tien2013__coverage_confidence	3di_llm	freerate	tien2013	coverage_confidence	aa_by_rsa	-0.008108435988321259	0.050380723523767594	-0.16094322235162076	0.8725070243298412	-0.10822953722996585	0.09201266525332334	0.9376194888320681	-0.0009557970285117116	0.04987624016722547	-0.01916337368869641	0.9847541591226833	-0.10007434360872415	0.09816274955170072	0.9847541591226833	0.007152638959809547	False
3di_llm__freerate__tien2013__coverage_confidence	3di_llm	freerate	tien2013	coverage_confidence	aa_log1p_rate	0.20976551493216733	0.013573671504895867	15.453852324075127	8.363540846911578e-27	0.18279069512194013	0.23674033474239453	3.010874704888168e-25	0.2103858540367537	0.013631020837132092	15.434343219815513	9.074018878045467e-27	0.1832970644798186	0.23747464359368878	3.266646796096368e-25	0.0006203391045863649	False
3di_llm__freerate__tien2013__coverage_confidence	3di_llm	freerate	tien2013	coverage_confidence	rsa_centered	-0.21912976258057795	0.03770446711016051	-5.811771903322494	9.717726391798385e-08	-0.29405946792746007	-0.14420005723369583	2.3322543340316125e-07	-0.22456346321788667	0.03742868650051259	-5.9997687392746535	4.2958220719171455e-08	-0.29894511255429856	-0.1501818138814748	1.007927544215181e-07	-0.005433700637308719	False
3di_llm__gamma__miller1987__composition_adjusted	3di_llm	gamma	miller1987	composition_adjusted	aa_by_rsa	0.016286816642075458	0.042098869115423654	0.38687064484847405	0.6997859396436845	-0.06737583927185989	0.0999494725560108	0.8910740105609404	0.019532309402596294	0.04197613308271735	0.46531940815287354	0.6428522224642702	-0.06388643443749223	0.10295105324268483	0.8265242860254902	0.0032454927605208364	False
3di_llm__gamma__miller1987__composition_adjusted	3di_llm	gamma	miller1987	composition_adjusted	aa_log1p_rate	0.07932148471878879	0.022055886558489203	3.596386139747275	0.0005320482170322908	0.03549004490123719	0.12315292453634039	0.0007980723255484362	0.0775355230848636	0.021968984305931596	3.5293176054538447	0.0006650366099921509	0.033876783233050725	0.12119426293667647	0.0009975549149882264	-0.0017859616339251927	False
3di_llm__gamma__miller1987__composition_adjusted	3di_llm	gamma	miller1987	composition_adjusted	rsa_centered	-0.21196940453281543	0.030643094331408587	-6.9173629216534716	7.066585860774214e-10	-0.2728661153246892	-0.1510726937409417	2.5439709098787167e-09	-0.21197386600134344	0.03058729467059028	-6.930127959474512	6.666122604167114e-10	-0.2727596866928119	-0.15118804530987495	2.285527750000153e-09	-4.46146852800533e-06	False
3di_llm__gamma__miller1987__coverage_confidence	3di_llm	gamma	miller1987	coverage_confidence	aa_by_rsa	-0.0022417972603967023	0.04237118987053055	-0.052908527403802925	0.9579247128989681	-0.08644563345093915	0.08196203893014574	0.9759879982983334	0.000895972264627703	0.0422228098732511	0.02122010039874957	0.9831181215642482	-0.08301298986117762	0.08480493439043303	0.9847541591226833	0.0031377695250244053	True
