taxon_id	species_name	study_role	lineage	stage	proteins	source_sha256	input_path	reason
F1004511	Amanita polypyramis	ingroup	Basidiomycota;Agaricomycetes;Agaricales;Amanitaceae;Amanita	additional	7962	d1575d3537bc4535d4c97a8fe6fb59aa51d5d6a658bc215ebec6cd3883c4b619	data/orthology_inputs/v1/additional/F1004511.faa	Included in full-cohort species assignment and gene-tree analysis
F1005962	Ogataea parapolymorpha	ingroup	Ascomycota;Pichiomycetes;Pichiales;Pichiaceae;Ogataea	additional	5325	11fa5988c95ad21db76287f2f76baaa5a84785a5ebe898ef2f870f69e76fb735	data/orthology_inputs/v1/additional/F1005962.faa	Included in full-cohort species assignment and gene-tree analysis
F1006475	Circinaria calcarea	ingroup	Ascomycota;Lecanoromycetes;Pertusariales;Megasporaceae;Circinaria	additional	9689	e5ed8b7a2aaa5bf3357970b270ac94849dbf7485de7d0a9c5492ba332d5cd25c	data/orthology_inputs/v1/additional/F1006475.faa	Included in full-cohort species assignment and gene-tree analysis
F100910	Rhodosporidiobolus nylandii	ingroup	Basidiomycota;Microbotryomycetes;Sporidiobolales;Sporidiobolaceae;Rhodosporidiobolus	additional	9040	1f90ae81b098077351f66ee9acc2c0040927396858f47d340993d9d77c052c83	data/orthology_inputs/v1/additional/F100910.faa	Included in full-cohort species assignment and gene-tree analysis
F101028	Fusarium pseudograminearum	ingroup	Ascomycota;Sordariomycetes;Hypocreales;Nectriaceae;Fusarium	additional	12445	069e063918ea4aae61c83c801511a018abf6aa347848da614b1ee53abb00a2b1	data/orthology_inputs/v1/additional/F101028.faa	Included in full-cohort species assignment and gene-tree analysis
F101097	Entomortierella chlamydospora	ingroup	Mortierellomycota;Mortierellomycetes;Mortierellales;Mortierellaceae;Entomortierella	additional	11098	096700f30033816b79f0c1a3591b86bde7b26c985ac93cc0b33a90aaf1908cb5	data/orthology_inputs/v1/additional/F101097.faa	Included in full-cohort species assignment and gene-tree analysis
F101098	Gamsiella multidivaricata	ingroup	Mortierellomycota;Mortierellomycetes;Mortierellales;Mortierellaceae;Gamsiella	additional	12215	b9621bb5b60ddd32f47a917104ff67e6854851e7c4709cca9b2b5968861b0605	data/orthology_inputs/v1/additional/F101098.faa	Included in full-cohort species assignment and gene-tree analysis
F101201	Trichoderma asperellum	ingroup	Ascomycota;Sordariomycetes;Hypocreales;Hypocreaceae;Trichoderma	additional	11857	4aaefc1b576646fd69df1c022ad71b7e0edd88a5900a735d329192300014a856	data/orthology_inputs/v1/additional/F101201.faa	Included in full-cohort species assignment and gene-tree analysis
F1031713	Tilletia maclaganii	ingroup	Basidiomycota;Exobasidiomycetes;Tilletiales;Tilletiaceae;Tilletia	additional	9992	8c55200ad3892ef1b8d6bb4b868fd8a5d7d03265bdc36c283e4b1f61319d1ae4	data/orthology_inputs/v1/additional/F1031713.faa	Included in full-cohort species assignment and gene-tree analysis
F103449	Vavraia culicis	ingroup	Microsporidia;Pleistophoridae;Vavraia	additional	2773	189f60a3fafce400227a7269bdb2e3ed0fb76539cc06cd1a222c864546141842	data/orthology_inputs/v1/additional/F103449.faa	Included in full-cohort species assignment and gene-tree analysis
F1042133	Fusarium musae	ingroup	Ascomycota;Sordariomycetes;Hypocreales;Nectriaceae;Fusarium	additional	13672	5b38cba33f4d94bdf1e4ea3eed4a84a460a1a893ee2f019c703060d8281996ab	data/orthology_inputs/v1/additional/F1042133.faa	Included in full-cohort species assignment and gene-tree analysis
F1042397	Schaereria dolodes	ingroup	Ascomycota;Lecanoromycetes;Sarrameanales;Schaereria	additional	6891	90c9b7ce80238791a424a97962e3c82354a6d4d4825ed3481a1bc78b3e53d77b	data/orthology_inputs/v1/additional/F1042397.faa	Included in full-cohort species assignment and gene-tree analysis
F104341	Rhodonia placenta	ingroup	Basidiomycota;Agaricomycetes;Polyporales;Adustoporiaceae;Rhodonia	additional	12537	69ec45e30dd31ecb7ae931fe6a09e175dce97e0b973ec0fb40d7d6f88d5ac1b5	data/orthology_inputs/v1/additional/F104341.faa	Included in full-cohort species assignment and gene-tree analysis
F104355	Gloeophyllum trabeum	ingroup	Basidiomycota;Agaricomycetes;Gloeophyllales;Gloeophyllaceae;Gloeophyllum	additional	11753	91917bd2111ab046757971827c72408966db8032f6b6016962456e87bcc39dfe	data/orthology_inputs/v1/additional/F104355.faa	Included in full-cohort species assignment and gene-tree analysis
F104408	Naganishia liquefaciens	ingroup	Basidiomycota;Tremellomycetes;Filobasidiales;Filobasidiaceae;Naganishia	additional	6883	7894574ffb563f28e3f26388e2835227d56de7f423516a840ba5efd80596bc7e	data/orthology_inputs/v1/additional/F104408.faa	Included in full-cohort species assignment and gene-tree analysis
F104669	Cryptococcus amylolentus	ingroup	Basidiomycota;Tremellomycetes;Tremellales;Cryptococcaceae;Cryptococcus	additional	8249	b712a4e998f2a54f9223c534cec8c36230aa0d4557f9063e31ce762d890d99aa	data/orthology_inputs/v1/additional/F104669.faa	Included in full-cohort species assignment and gene-tree analysis
F1048519	Viridothelium virens	ingroup	Ascomycota;Dothideomycetes;Trypetheliales;Trypetheliaceae;Viridothelium	additional	11845	5b9e6a384585474dfd042097b48d2ece28c9b6f88c16104cb779ff7708d9b4ca	data/orthology_inputs/v1/additional/F1048519.faa	Included in full-cohort species assignment and gene-tree analysis
F1048829	Paracoccidioides lutzii	ingroup	Ascomycota;Eurotiomycetes;Onygenales;Ajellomycetaceae;Paracoccidioides	additional	8826	f2317bdf76201de955d352c84658fec5eb814b20c9164010aa65d3cf07043ec6	data/orthology_inputs/v1/additional/F1048829.faa	Included in full-cohort species assignment and gene-tree analysis
F1048955	Tothia fuscella	ingroup	Ascomycota;Dothideomycetes;Venturiales;Cylindrosympodiaceae;Tothia	additional	13684	287aabeed5cea31a2711615eb58cb8c4637a953d6add1a91e54d15a8ff34a340	data/orthology_inputs/v1/additional/F1048955.faa	Included in full-cohort species assignment and gene-tree analysis
F1052096	Cladosporium halotolerans	ingroup	Ascomycota;Dothideomycetes;Cladosporiales;Cladosporiaceae;Cladosporium	additional	9704	200df3a8c4448fa748e4a9e1ccbf45ce53419ae4e841df88cffed24bb58c2b84	data/orthology_inputs/v1/additional/F1052096.faa	Included in full-cohort species assignment and gene-tree analysis
F1055551	Tritirachium sp. CBS 265.96	ingroup	Basidiomycota;Tritirachiomycetes;Tritirachiales;Tritirachiaceae;Tritirachium	core	7254	903af17cb8cb61556fbaabda6c1e7d40b34e5bd3cfc28ea3449b3148ab979d37	data/orthology_inputs/v1/core/F1055551.faa	Additional core taxonomic-prefix diversity; QC tie-break
F105984	Apiotrichum porosum	ingroup	Basidiomycota;Tremellomycetes;Trichosporonales;Trichosporonaceae;Apiotrichum	additional	9143	f1edd205aae45d03918857f2c1a5eee402e2009687601abdd3bedc06e2de41e6	data/orthology_inputs/v1/additional/F105984.faa	Included in full-cohort species assignment and gene-tree analysis
F106004	Leucosporidium creatinivorum	ingroup	Basidiomycota;Microbotryomycetes;Leucosporidiales;Leucosporidiaceae;Leucosporidium	additional	9854	cf037574d016640699d96ae8898dd2ce82cf602d76c18c7bf2af30dd41f2c31c	data/orthology_inputs/v1/additional/F106004.faa	Included in full-cohort species assignment and gene-tree analysis
F1069201	Aspergillus luchuensis	ingroup	Ascomycota;Eurotiomycetes;Eurotiales;Aspergillaceae;Aspergillus	additional	12662	6f337287e1750ec9381633b9b167c74781681fe767f94e32e5b96fa7049c254c	data/orthology_inputs/v1/additional/F1069201.faa	Included in full-cohort species assignment and gene-tree analysis
F1080349	Saccharomyces eubayanus	ingroup	Ascomycota;Saccharomycetes;Saccharomycetales;Saccharomycetaceae;Saccharomyces	additional	5379	64931f791b8429ea133bb0414ba9e49272819275d70da37aac80b3bb7def6793	data/orthology_inputs/v1/additional/F1080349.faa	Included in full-cohort species assignment and gene-tree analysis
F1081669	Hepatospora eriocheir	ingroup	Microsporidia;Hepatosporidae;Hepatospora	additional	2691	eaf5e21e80449b642c802721c3531fea82563cf3888e67817df8570d396f36f2	data/orthology_inputs/v1/additional/F1081669.faa	Included in full-cohort species assignment and gene-tree analysis
F1093897	Phialemonium atrogriseum	ingroup	Ascomycota;Sordariomycetes;Cephalothecales;Cephalothecaceae;Phialemonium	additional	11400	994fe07f1cb1bbea3c45f804fa3a9fc6a9259fa12cb94c27597bbc6c01f3b0c4	data/orthology_inputs/v1/additional/F1093897.faa	Included in full-cohort species assignment and gene-tree analysis
F1093900	Thyridium curvatum	ingroup	Ascomycota;Sordariomycetes;Thyridiales;Thyridiaceae;Thyridium	additional	12451	10fde784a935193d62fe3505cc52ce161fd1be86469ce54953eafe499b2cef58	data/orthology_inputs/v1/additional/F1093900.faa	Included in full-cohort species assignment and gene-tree analysis
F1095194	Colletotrichum karsti	ingroup	Ascomycota;Sordariomycetes;Glomerellales;Glomerellaceae;Colletotrichum	additional	13328	a4d3d8136dd744becf0c4483bffcae8ec537f17c2fce1a948739e365f03befa9	data/orthology_inputs/v1/additional/F1095194.faa	Included in full-cohort species assignment and gene-tree analysis
F109760	Spizellomyces punctatus	ingroup	Chytridiomycota;Chytridiomycetes;Spizellomycetales;Spizellomycetaceae;Spizellomyces	additional	8950	7e41637cf8d66840afe74d6eb9fded22fb55c1a5ec1af87c6b1bcd2e4a9d317d	data/orthology_inputs/v1/additional/F109760.faa	Included in full-cohort species assignment and gene-tree analysis
F109876	Catenaria anguillulae	ingroup	Blastocladiomycota;Blastocladiomycetes;Blastocladiales;Catenariaceae;Catenaria	additional	12754	abdf4dff09f7b9f1c56d58d1f9c85902df401978680a51ee24e27be1d9f0d462	data/orthology_inputs/v1/additional/F109876.faa	Included in full-cohort species assignment and gene-tree analysis
F109889	Lobulomyces angularis	ingroup	Chytridiomycota;Chytridiomycetes;Lobulomycetales;Lobulomycetaceae;Lobulomyces	additional	9112	b823e6d6894304dee4a8a674dc34192d2cc162bcce7768fb0af367135cb1dace	data/orthology_inputs/v1/additional/F109889.faa	Included in full-cohort species assignment and gene-tree analysis
F109899	Serendipita vermifera	ingroup	Basidiomycota;Agaricomycetes;Sebacinales;Serendipitaceae;Serendipita	additional	15235	efb38bb52fd4a090338c03dd126b49733c30918ca5580e90f9163f5745d874f1	data/orthology_inputs/v1/additional/F109899.faa	Included in full-cohort species assignment and gene-tree analysis
F109932	Entophlyctis luteolus	ingroup	Chytridiomycota;Chytridiomycetes;Chytridiales;Chytriomycetaceae;Entophlyctis	additional	9698	5d7907fce7a6a5e6fce1f6fd7ddbe4737fac8000fc15e94f43a9c41db05da3d8	data/orthology_inputs/v1/additional/F109932.faa	Included in full-cohort species assignment and gene-tree analysis
F1099800	Saitoella coloradoensis	ingroup	Ascomycota;Saitoellomycetes;Saitoellales;Saitoellaceae;Saitoella	core	6497	c730cf75c97ed6638b6a72a3b271127161627838ca48ae1e9695d8fa0a861286	data/orthology_inputs/v1/core/F1099800.faa	Additional core taxonomic-prefix diversity; QC tie-break
F110093	Polychytrium aggregatum	ingroup	Chytridiomycota;Chytridiomycetes;Polychytriales;Polychytrium	additional	10669	71f5f5425b6fe3aab522d558d9b5dc01ba82ea99603fe4d817da72fb673a9d27	data/orthology_inputs/v1/additional/F110093.faa	Included in full-cohort species assignment and gene-tree analysis
F1116844	Thelocarpon impressellum	ingroup	Ascomycota;Thelocarpales;Thelocarpaceae;Thelocarpon	additional	6437	f6879c06f2b5a9cef5d63f123f709a1773870cafa16eb6bef247e98dac5885b1	data/orthology_inputs/v1/additional/F1116844.faa	Included in full-cohort species assignment and gene-tree analysis
F1117311	Funneliformis geosporum	ingroup	Glomeromycota;Glomeromycetes;Glomerales;Glomeraceae;Funneliformis	additional	20094	8a75dfb928ffd864c62f67c3df0f2644c7b097b9cfde6b9bc7e6169478c13dc6	data/orthology_inputs/v1/additional/F1117311.faa	Included in full-cohort species assignment and gene-tree analysis
F112072	Naohidea sebacea	ingroup	Basidiomycota;Cystobasidiomycetes;Naohideales;Naohideaceae;Naohidea	additional	10411	de84534a59fa6d596bb1bc1b664127cc52f44b9410b1c88dca71f029b7579f3f	data/orthology_inputs/v1/additional/F112072.faa	Included in full-cohort species assignment and gene-tree analysis
F1123529	Gonapodya prolifera	ingroup	Monoblepharomycota;Monoblepharidomycetes;Monoblepharidales;Gonapodyaceae;Gonapodya	core	13827	3e5c68914b8b3a54fdae2a68ac5592b77a37dd44fc8de88ca8d7db8e08f9cd96	data/orthology_inputs/v1/core/F1123529.faa	Additional core taxonomic-prefix diversity; QC tie-break
F112417	Gautieria morchelliformis	ingroup	Basidiomycota;Agaricomycetes;Gomphales;Gomphaceae;Gautieria	additional	20325	1acab4512ba7c73ec8d8aca12c2f2de976fc583402a57b911a64f6ff14024c62	data/orthology_inputs/v1/additional/F112417.faa	Included in full-cohort species assignment and gene-tree analysis
F1125753	Limtongia smithiae	ingroup	Ascomycota;Lipomycetes;Lipomycetales;Lipomycetaceae;Limtongia	additional	6067	c4777cc3f43e0398135909d1b2113cf76332f5ad8083fe52ecfae34ec7669642	data/orthology_inputs/v1/additional/F1125753.faa	Included in full-cohort species assignment and gene-tree analysis
F1130053	Cirrosporium novae-zelandiae	ingroup	Ascomycota;Xylobotryomycetes;Xylobotryales;Cirrosporiaceae;Cirrosporium	additional	9636	2e76cdc1dc2ca81c594be99e46add287db52a3c58465d1a6d38f9621e76e69a9	data/orthology_inputs/v1/additional/F1130053.faa	Included in full-cohort species assignment and gene-tree analysis
F113071	Ramaria rubella	ingroup	Basidiomycota;Agaricomycetes;Gomphales;Gomphaceae;Ramaria	additional	20275	ffe92924de6fd8732ecf5550c8a27af0243b6b954a6c6cd10ecc4721c97882bf	data/orthology_inputs/v1/additional/F113071.faa	Included in full-cohort species assignment and gene-tree analysis
F1141098	Pseudomassariella vexata	ingroup	Ascomycota;Sordariomycetes;Amphisphaeriales;Pseudomassariaceae;Pseudomassariella	additional	12564	95baaf32ea4ad848eea9088a379766b9380893a55d974ba8ce4e629aa85b71ea	data/orthology_inputs/v1/additional/F1141098.faa	Included in full-cohort species assignment and gene-tree analysis
F114524	Saccharomyces kudriavzevii	ingroup	Ascomycota;Saccharomycetes;Saccharomycetales;Saccharomycetaceae;Saccharomyces	additional	5603	e3e94d4cd188d7642cd9660e0f94b0ee64591095df62e648961f32d8f51e4075	data/orthology_inputs/v1/additional/F114524.faa	Included in full-cohort species assignment and gene-tree analysis
F114525	Saccharomyces mikatae	ingroup	Ascomycota;Saccharomycetes;Saccharomycetales;Saccharomycetaceae;Saccharomyces	additional	5573	ea3665149bc525a5769dd7af3d373cfbfa953d7538a0caf31b096710643224fb	data/orthology_inputs/v1/additional/F114525.faa	Included in full-cohort species assignment and gene-tree analysis
F1145299	Brigantiaea leucoxantha	ingroup	Ascomycota;Lecanoromycetes;Teloschistales;Brigantiaeaceae;Brigantiaea	additional	8040	da20b8abb51c94871c78700a6c8d5c6b15a94bc28bbf6a02b4cfa1acc3518b70	data/orthology_inputs/v1/additional/F1145299.faa	Included in full-cohort species assignment and gene-tree analysis
F1145321	Letrouitia subvulpina	ingroup	Ascomycota;Lecanoromycetes;Teloschistales;Letrouitiaceae;Letrouitia	additional	8057	0254e67dc4fa53cec17d8477f50deefdc2a94bee0647b6e8cf9f73a3ea39a2ca	data/orthology_inputs/v1/additional/F1145321.faa	Included in full-cohort species assignment and gene-tree analysis
F116603	Suillus plorans	ingroup	Basidiomycota;Agaricomycetes;Boletales;Suillaceae;Suillus	additional	16397	b61b60445cdb8c50564e7e0f3a71551455cf16f2d081b2f8466682f7e61390fa	data/orthology_inputs/v1/additional/F116603.faa	Included in full-cohort species assignment and gene-tree analysis
F116794	Heterodermia speciosa	ingroup	Ascomycota;Lecanoromycetes;Caliciales;Physciaceae;Heterodermia	additional	10570	2e8bb555a0e3d61531a620452ce9ee3a9771f179857b2dd60abd77e02ffe2022	data/orthology_inputs/v1/additional/F116794.faa	Included in full-cohort species assignment and gene-tree analysis
F116821	Physcia stellaris	ingroup	Ascomycota;Lecanoromycetes;Caliciales;Physciaceae;Physcia	additional	10217	51907d8a896d632b446f9f1675d3e3da5abc570ede530a61eea013171d0c7acb	data/orthology_inputs/v1/additional/F116821.faa	Included in full-cohort species assignment and gene-tree analysis
F116982	Xanthoria calcicola	ingroup	Ascomycota;Lecanoromycetes;Teloschistales;Teloschistaceae;Xanthoria	additional	9939	a897493507861da6a59cac1c999fb1d92458420edcaafcb3530f9494ced9cb76	data/orthology_inputs/v1/additional/F116982.faa	Included in full-cohort species assignment and gene-tree analysis
F117179	Tilletia walkeri	ingroup	Basidiomycota;Exobasidiomycetes;Tilletiales;Tilletiaceae;Tilletia	additional	7842	86c84dd9bbbe4e50fa6a2b2b040c905b66d48ddad8e656cc68515206ab4d1d1f	data/orthology_inputs/v1/additional/F117179.faa	Included in full-cohort species assignment and gene-tree analysis
F117187	Fusarium verticillioides	ingroup	Ascomycota;Sordariomycetes;Hypocreales;Nectriaceae;Fusarium	additional	15890	19eca4419b56f3832ec72c70095c0baf9667d7480029857e80eecdd185894280	data/orthology_inputs/v1/additional/F117187.faa	Included in full-cohort species assignment and gene-tree analysis
F1174673	Morchella importuna	ingroup	Ascomycota;Pezizomycetes;Pezizales;Morchellaceae;Morchella	core	11642	f74ecbe9b636ea422229dde26f509b48ede4bfd17796b0f15cb0c81dfd9eff40	data/orthology_inputs/v1/core/F1174673.faa	Additional core taxonomic-prefix diversity; QC tie-break
F1176130	Aulographum hederae	ingroup	Ascomycota;Dothideomycetes;Aulographales;Aulographaceae;Aulographum	additional	12106	e45376bbb46f765e62dd155342c86774cd0af37e6c09ea805ef1132b07232a5b	data/orthology_inputs/v1/additional/F1176130.faa	Included in full-cohort species assignment and gene-tree analysis
F1176355	Hamiltosporidium tvaerminnensis	ingroup	Microsporidia;Dubosqiidae;Hamiltosporidium	additional	3573	977119cc04b6a3a05379666ab52b1889fb7e78c6f5f2e5d7e0351d92f226fa27	data/orthology_inputs/v1/additional/F1176355.faa	Included in full-cohort species assignment and gene-tree analysis
F120017	Ustilago hordei	ingroup	Basidiomycota;Ustilaginomycetes;Ustilaginales;Ustilaginaceae;Ustilago	additional	7449	ae2720f0dfae3cf61271028d23fdf42520f6a318e64fd365d306fdf651936054	data/orthology_inputs/v1/additional/F120017.faa	Included in full-cohort species assignment and gene-tree analysis
F1209916	Colletotrichum costaricense	ingroup	Ascomycota;Sordariomycetes;Glomerellales;Glomerellaceae;Colletotrichum	additional	17065	399305f252902a382812c41cb954a395a81b9596935333ba40dbf3eb993dc6b7	data/orthology_inputs/v1/additional/F1209916.faa	Included in full-cohort species assignment and gene-tree analysis
F1209934	Colletotrichum tamarilloi	ingroup	Ascomycota;Sordariomycetes;Glomerellales;Glomerellaceae;Colletotrichum	additional	17330	6415a57cc7ed9b8d4c33f73cd532c81e2fd634444ac662c104e383869dbf315c	data/orthology_inputs/v1/additional/F1209934.faa	Included in full-cohort species assignment and gene-tree analysis
F1213189	Zancudomyces culisetae	ingroup	Kickxellomycota;Harpellomycetes;Harpellales;Legeriomycetaceae;Zancudomyces	additional	8068	f284e892bd3eb4c372e19c6d235d862bbe740a6065d96c9df9111bc59f9664cf	data/orthology_inputs/v1/additional/F1213189.faa	Included in full-cohort species assignment and gene-tree analysis
F1214568	Diaporthe amygdali	ingroup	Ascomycota;Sordariomycetes;Diaporthales;Diaporthaceae;Diaporthe	additional	15635	d2f94bc77b550414d37c3ff47b6e27ed9c3ac081746cf0c036a361a23c3d68cd	data/orthology_inputs/v1/additional/F1214568.faa	Included in full-cohort species assignment and gene-tree analysis
F121624	Phyllosticta capitalensis	ingroup	Ascomycota;Dothideomycetes;Botryosphaeriales;Phyllostictaceae;Phyllosticta	additional	12062	a358c3c0199aba4a715b03151afed00b3ac2feee82b8c7ceec0c8af3d2be0ad8	data/orthology_inputs/v1/additional/F121624.faa	Included in full-cohort species assignment and gene-tree analysis
F1217826	Xylona heveae	ingroup	Ascomycota;Xylonomycetes;Xylonales;Xylonaceae;Xylona	core	8201	dcbd821046c74e897716bd362f3ff4f1f943571b01cb8fd32acbb049db784498	data/orthology_inputs/v1/core/F1217826.faa	Additional core taxonomic-prefix diversity; QC tie-break
F1220207	Aspergillus puulaauensis	ingroup	Ascomycota;Eurotiomycetes;Eurotiales;Aspergillaceae;Aspergillus	additional	13605	71206795fe50a78e418911d1759c4cf12d6d80680ad4bdbf22513db9133c31a9	data/orthology_inputs/v1/additional/F1220207.faa	Included in full-cohort species assignment and gene-tree analysis
F122368	Cercospora beticola	ingroup	Ascomycota;Dothideomycetes;Mycosphaerellales;Mycosphaerellaceae;Cercospora	additional	13144	adcafc4121ef77d2a7f8ad62d78aeb0b7c6e22dc9e435a11f32d34bdb13f90ac	data/orthology_inputs/v1/additional/F122368.faa	Included in full-cohort species assignment and gene-tree analysis
F1230402	Basidioascus undulatus	ingroup	Basidiomycota;Geminibasidiomycetes;Geminibasidiales;Geminibasidiaceae;Basidioascus	core	11623	896ce706e513a5dca6fd25b17481369b92cf7464f94a5fa7c6ea301c73f4cf37	data/orthology_inputs/v1/core/F1230402.faa	Additional core taxonomic-prefix diversity; QC tie-break
F1243177	Amoeboaphelidium protococcarum	ingroup	Aphelidiomycota;Aphelidea;Amoeboaphelidium	additional	13180	cf4bb6191cbed9fc952d0e3d07dc79f70e000ce996c149fcdcb53a214cac3303	data/orthology_inputs/v1/additional/F1243177.faa	Included in full-cohort species assignment and gene-tree analysis
F1246581	Paramicrosporidium saccamoebae	ingroup	Rozellomycota;Paramicrosporidium	additional	3766	1e91185376d13cced18cc0058154528440bbf9266b7487b34c2a58b1b043855f	data/orthology_inputs/v1/additional/F1246581.faa	Included in full-cohort species assignment and gene-tree analysis
F1269715	Thecaphora frezii	ingroup	Basidiomycota;Ustilaginomycetes;Urocystidales;Glomosporiaceae;Thecaphora	additional	7011	3ec0a094500efc2c868c528e9ac9e79548e3272990398f93d4e4160fe1275e3b	data/orthology_inputs/v1/additional/F1269715.faa	Included in full-cohort species assignment and gene-tree analysis
F1276059	Polystigma amygdalinum	ingroup	Ascomycota;Sordariomycetes;Phyllachorales;Phyllachoraceae;Polystigma	additional	9060	ad43e0db55275e9e51be991aeb01e8c6b7e262a22c26a09fc1c91f2b156d4952	data/orthology_inputs/v1/additional/F1276059.faa	Included in full-cohort species assignment and gene-tree analysis
F1280837	Meira miltonrushii	ingroup	Basidiomycota;Exobasidiomycetes;Exobasidiales;Brachybasidiaceae;Meira	additional	7444	ec326815ac5d696bd78ec6d45589e747bddacc6c442ed2826127e482691acab6	data/orthology_inputs/v1/additional/F1280837.faa	Included in full-cohort species assignment and gene-tree analysis
F1286916	Piptocephalis tieghemiana	ingroup	Zoopagomycota;Zoopagomycetes;Zoopagales;Piptocephalidaceae;Piptocephalis	additional	5811	dd1936b7badc4ed68efb2644d3b633d776d6b096f4884a97ff35fedf99c9c58f	data/orthology_inputs/v1/additional/F1286916.faa	Included in full-cohort species assignment and gene-tree analysis
F129515	Trapelia coarctata	ingroup	Ascomycota;Lecanoromycetes;Trapeliales;Trapeliaceae;Trapelia	additional	9391	f4b25fc1c3a466198ad32bb5354cbb9acbdf46a5584d0c438868195ea3e3994a	data/orthology_inputs/v1/additional/F129515.faa	Included in full-cohort species assignment and gene-tree analysis
F1300064	Nucleospora cyclopteri	ingroup	Microsporidia;Enterocytozoonidae;Nucleospora	additional	2636	8bd25f71e55a1e1ac00ab8b41b9896197ec55fbbf35977ac3a06ce4bd9b55470	data/orthology_inputs/v1/additional/F1300064.faa	Included in full-cohort species assignment and gene-tree analysis
F1314805	Vararia minispora	ingroup	Basidiomycota;Agaricomycetes;Russulales;Lachnocladiaceae;Vararia	additional	10966	82d9d9e065aa2a56c8a66d46436c3602dce9c2bf6377f8bf46a8dcfe43bc447f	data/orthology_inputs/v1/additional/F1314805.faa	Included in full-cohort species assignment and gene-tree analysis
F1323573	Meredithblackwellia eburnea	ingroup	Basidiomycota;Microbotryomycetes;Kriegeriales;Kriegeriaceae;Meredithblackwellia	additional	11134	7db2f340ce3daa8ef2b9dafe3d602cd072ab3550197e18b21140cfc2bbc9e68d	data/orthology_inputs/v1/additional/F1323573.faa	Included in full-cohort species assignment and gene-tree analysis
F1328300	Fusarium keratoplasticum	ingroup	Ascomycota;Sordariomycetes;Hypocreales;Nectriaceae;Fusarium	additional	14423	08d88c991fbe0ea1ae9413149a065bb9da67bc7790fe70c2bcf8cd134f689727	data/orthology_inputs/v1/additional/F1328300.faa	Included in full-cohort species assignment and gene-tree analysis
F13290	Tilletia caries	ingroup	Basidiomycota;Exobasidiomycetes;Tilletiales;Tilletiaceae;Tilletia	additional	9904	1ede8c54b1c02efd9ea993139b8feb323c2fc141acafc69ad2baf224c507a118	data/orthology_inputs/v1/additional/F13290.faa	Included in full-cohort species assignment and gene-tree analysis
F13291	Tilletia controversa	ingroup	Basidiomycota;Exobasidiomycetes;Tilletiales;Tilletiaceae;Tilletia	additional	9932	1e0864bfbc30489d07f11be76175c457e7644f460794c1d125be140bb43422dd	data/orthology_inputs/v1/additional/F13291.faa	Included in full-cohort species assignment and gene-tree analysis
F1331295	Auricularia subglabra	ingroup	Basidiomycota;Agaricomycetes;Auriculariales;Auriculariaceae;Auricularia	additional	23555	ffbbc9d4dcd3434635aa997659399570d0158ed21cbe6a4e3c3741c95096876f	data/orthology_inputs/v1/additional/F1331295.faa	Included in full-cohort species assignment and gene-tree analysis
F133377	Smittium angustum	ingroup	Kickxellomycota;Harpellomycetes;Harpellales;Legeriomycetaceae;Smittium	additional	7385	d89dc2233d81b1660d24a90f5b88b6e78d28e92c589595c75856582b8121235c	data/orthology_inputs/v1/additional/F133377.faa	Included in full-cohort species assignment and gene-tree analysis
F133385	Smittium simulii	ingroup	Kickxellomycota;Harpellomycetes;Harpellales;Legeriomycetaceae;Smittium	additional	6519	046731543b084aca8d9cde148dc195ac2468b1074c8504dc88f40ed7e2a10ed4	data/orthology_inputs/v1/additional/F133385.faa	Included in full-cohort species assignment and gene-tree analysis
F1341166	Eremomyces bilateralis	ingroup	Ascomycota;Dothideomycetes;Eremomycetales;Eremomycetaceae;Eremomyces	additional	9874	5d9801cb5ceedc98ec1c99ff787cf3674d07f6875eeb5478e787dc22a0b43d36	data/orthology_inputs/v1/additional/F1341166.faa	Included in full-cohort species assignment and gene-tree analysis
F1343610	Actinomortierella ambigua	ingroup	Mortierellomycota;Mortierellomycetes;Mortierellales;Mortierellaceae;Actinomortierella	core	9892	d91dd562a6cedbcf939ec8075bb106774e9051820279ec8ebf41aa78c9a59e75	data/orthology_inputs/v1/core/F1343610.faa	Core coverage of ingroup group Mortierellomycota
F1343614	Mortierella claussenii	ingroup	Mortierellomycota;Mortierellomycetes;Mortierellales;Mortierellaceae;Mortierella	additional	10414	a8b723db1a35a844644c575bea4e39a503920190b575d5a4666748dd3cefaa5e	data/orthology_inputs/v1/additional/F1343614.faa	Included in full-cohort species assignment and gene-tree analysis
F1348612	Diversispora epigaea	ingroup	Glomeromycota;Glomeromycetes;Diversisporales;Diversisporaceae;Diversispora	additional	28348	82177cff3d4a4c44518ac6484f6eb84ae02f212ae9fdb8170e673d0d9dad7d47	data/orthology_inputs/v1/additional/F1348612.faa	Included in full-cohort species assignment and gene-tree analysis
F13502	Brettanomyces nanus	ingroup	Ascomycota;Pichiomycetes;Pichiales;Pichiaceae;Brettanomyces	additional	4711	8f4dd560267c3494a37447f9d3c3058c1e4cf9797bf16be14b212bc34253f998	data/orthology_inputs/v1/additional/F13502.faa	Included in full-cohort species assignment and gene-tree analysis
F135208	Hericium alpestre	ingroup	Basidiomycota;Agaricomycetes;Russulales;Hericiaceae;Hericium	additional	11007	5c7c2f040991210e0d7ee40c48c58fe95240fdb5ae79aa6a487700d2116b0dd4	data/orthology_inputs/v1/additional/F135208.faa	Included in full-cohort species assignment and gene-tree analysis
