split_id	BRF1_enriched_side_tips	detected_on_enriched_side	undetected_on_enriched_side	detected_on_other_side	undetected_on_other_side	minimum_class_disagreements	SH_aLRT	UFBoot	branch_length
0x20000000010000000000000000000000000c0000000000000000000000000000000000000000c0000010000000000000000000000000000000000000000000001c0000000000000000000400000000000000000000000000000000000000000000000000000000000000040000000000000000000000001000400000000000000	14	0	14	473	553	487	85.4	30.0	0.1090153335
0x200000000100000140100d0002000000000c20001000300042000002bae90004010000002650c00000100000030c0000100020002000000c00000000080000009c001000000a800000400402021100400000080000080000000000000000220000c008000000200000000c0002400220000020220048081000400800000020008	952	473	479	0	88	479	69.7	17.0	0.0202650536
0x5bd4c5496ca966a69a69acab25aa925354ccdf194c166b8cd5aa9a9a9994512c449a635315459a932aaa54acb1a54b0ad532b554d34c43665325a7aa956666998d542b6ad3ea5557590b4acd225552cac998b4d5135d6332d2b33eafea95aaa8cacb91da52d2b6355532a7990cd099a6955556a5514c8b5338b7bbad32b2cd29aa95	507	473	34	0	533	34	91.1	36.0	0.2091398742
0x20000000000000000000000000000000100000000000000	2	0	2	473	565	475	96.3	100.0	0.3077952717
0x2000000000000000000000000000000000000000000000000000000000000020000000000000000	2	0	2	473	565	475	94.7	97.0	0.2963432216
0x2000000000000000000000000000000020000000000000000000000000000020100000000000000	4	0	4	473	563	477	10.9	19.0	0.0471422183
0x80000000000000000000000000000000000000000000100000000000000000	2	0	2	473	565	475	62.2	36.0	0.0270755495
0x80000000000000000000000000000000000000000000102000000000000000	3	0	3	473	564	476	82.0	24.0	0.0644789817
0x2000000000000000080000000000000020000000000000000000000000000122100000000000000	7	0	7	473	560	480	77.6	21.0	0.0622734414
0x4000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002000000000000000080000000000000020000000000000000000000000000122100000000000000	8	0	8	473	559	481	76.3	33.0	0.0598124989
0x100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000	2	0	2	473	565	475	76.8	77.0	0.2029139188
0x300000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000	3	0	3	473	564	476	99.5	100.0	0.6635722915
0x20000000000000000000040000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	2	0	2	473	565	475	0.0	100.0	2.9666e-06
0x20000000000000000000040000000000000000000000000000000000000000000002000000000000000000000000000000000000000000000000000000000000000000000000000	3	0	3	473	564	476	96.4	100.0	0.2035228554
0x20000000000000000000040000000000000000000000000000000000000000000042000000000000000000000000000000000000000000000000000000000000000000000000000	4	0	4	473	563	477	94.7	97.0	0.1878575713
0x20000000000000000000040000000000000000000000000000000000000000000062000000000000000000000000000000000000000000000000000000000000000000000000000	5	0	5	473	562	478	84.7	91.0	0.1751916383
0x20000000000000000000040000300000000000000000000000000000000000000062000000000000000000000000000000000000000000000000000000010000000000000000000	8	0	8	473	559	481	93.3	91.0	0.2845618868
0x4000000000000000000000000000000000000000000000000000000000000000000000000000000020000000000000000000040000300000000000000000000000000000000000002062000000000000080000000000000020000000000000000000000000010122100000000000000	16	0	16	473	551	489	90.3	87.0	0.2369614709
0x5bd4c5496ca966a69a69acab25aa925354ccdb194c166b8cd5aa9a9a9994512c449a635315459a932aaa54acb1a54b0ad532b554d34c43665325a5aa956666998d542b6ad3aa5554590b4acd225552cac998b4d5135d6332d2b33ca9ca95aaa8cacb915a52d2b6355532a5990cd099a6955556a5514c8b5328a59aad32b2cd29aa95	491	473	18	0	549	18	81.1	72.0	0.3161104194
0x30000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	2	0	2	473	565	475	98.5	100.0	0.610792834
0x1000000000000000000000000000000000000000000030000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	3	0	3	473	564	476	69.0	46.0	0.2909872343
0x5ad4c5496ca966a69a69acab25aa925354ccdb194c16688cd5aa9a9a9994512c449a635315459a932aaa54acb1a54b0ad532b554d34c43665325a5aa956666998d542b6ad3aa5554590b4acd225552cac998b4d5135d6332d2b33ca9ca95aaa8cacb915a52d2b6355532a5990cd099a6955556a5514c8b5328a59aad32b2cd29aa95	488	473	15	0	552	15	84.5	37.0	0.2214877335
0x4ad4c5496ca966a69a69acab25aa925354ccdb194c16688cd5aa9a9a9994512c449a635315459a932aaa54acb1a54b0ad532b554d34c43665325a5aa956666998d542b6ad3aa5554590b4acd225552cac998b4d5135d6332d2b33ca9ca95aaa8cacb915a52d2b6355532a5990cd099a6955556a5514c8b5328a59aad32b2cd29aa95	487	473	14	0	553	14	37.2	11.0	0.0769795489
0x4ad4c5492ca966a69a69acab25aa925354ccdb194c16688cd5aa9a9a9994512c449a635315459a932aaa54acb1a54b0ad532b554d34c43665325a5aa956666998d542b6ad3aa5554590b4acd225552cac998b4d5135d6332d2b33ca9ca95aaa8cacb915a52d2b6355532a5990cd099a6955556a5514c8b5328a59aad32b2cd29aa95	486	473	13	0	554	13	27.5	19.0	0.1661147482
0x4ad4c5492ca966a69a69acab25aa925354ccdb194c16688cd5aa9a9a9994512c449a635315459a932aaa54acb1a54b0ad532b554d34c43665325a5aa956666998d542b6ad3aa5554590b4acd225552cac998b4d5135d6332d2b32ca9ca95aaa8cacb915a52d2b6355532a5990cd099a6955556a5514c8b5328a59aad32b2cd29aa95	485	473	12	0	555	12	99.8	100.0	1.392484648
0x4ad4c5492ca966a69a69acab25aa925354ccdb194c16488cd5aa9a9a9994512c449a635315459a932aaa54acb1a54b0ad532b554d34c43665325a5aa956666998d542b6ad3aa5554590b4acd225552cac998b4d5135d6332d2b32ca9ca95aaa8cacb915a52d2b6355532a5990cd099a6955556a5514c8b5328a59aad32b2cd29aa95	484	473	11	0	556	11	65.7	47.0	0.0284186016
0x4000000000000000000000004000000000000	2	2	0	471	567	471	96.0	100.0	0.2124619541
0x200000000000000000000000000000000000004000000000000000000000004000000000000	3	3	0	470	567	470	92.7	95.0	0.18669011
0x200000000400000000000000000000000000004000000000000000000000004000000000000	4	4	0	469	567	469	21.1	35.0	0.0571706139
0x80000000000000000000000000000000000000000000000000000000000000000000000000080000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	2	2	0	471	567	471	92.8	92.0	0.119026076
0x80000000000000000000000000000000000000000000000000000000000000000000000000080000000000000000000000000000000000000000000000000000000000000000200000000400000000000000000000000000004000000000000000000000004000000000000	6	6	0	467	567	467	78.8	54.0	0.1021491655
0x80000000000000000000000000000000000000000000000000000000000000000000000000080000000040000000000000000000000000000000000000000000000000000000200000000400000000000000000000000000004000000000000000000000004000000000000	7	7	0	466	567	466	66.3	76.0	0.1266089474
0x4ad4c5492ca966a69a69acab25aa925354ccdb194c16408cd5aa9a9a9994512c449a635315459a932aaa54acb1a54b0ad532b554d34c43665325a5aa1566669989542b6ad3aa5554590b4acd225552cac998b4d5135d6332d2b32ca9c895aaa8ca8b915a52d2b6355532a5990cd099a2955556a5514c8b5328a59aa932b2cd29aa95	477	466	11	7	556	18	98.8	99.0	0.3477198389
0x4ad445492ca966a69a69acab25aa925354ccdb194c16408cd5aa9a9a9994512c449a635315459a932aaa54acb1a54b0ad532b554d34c43665325a5aa1566669989542b6ad3aa5554590b4acd225552cac998b4d5135d6332d2b32ca9c895aaa8ca8b915a52d2b6355532a5990cd099a2955556a5514c8b5328a59aa932b2cd29aa95	476	465	11	8	556	19	73.2	67.0	0.0501551082
0x4ad445492ca966a69a69acab21aa925354ccdb194c16408cd5aa9a9a9994512c449a635315459a932aaa54acb1a54b0ad532b554d34c43665325a5aa1566669989542b6ad3aa5554590b4acd225552cac998b4d5135d6332d2b32ca9c895aaa8ca8b915a52d2b6355532a5990cd099a2955556a5514c8b5328a59aa932b2cd29aa95	475	465	10	8	557	18	72.2	74.0	0.0416634743
0x4100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	2	2	0	471	567	471	45.4	62.0	0.0725899173
0x4100080000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	3	3	0	470	567	470	98.1	100.0	0.2990808311
0x4100080000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	4	4	0	469	567	469	78.7	76.0	0.0611039232
0x4ad4044924a966a69a69acab21aa925354ccdb194c16408cd5aa9a9a9994512c449a635315459a932aaa54acb1a54b0ad532b554d34c43665325a5a81566669989542b6ad3aa5554590b4acd225552cac998b4d5135d6332d2b32ca9c895aaa8ca8b915a52d2b6355532a5990cd099a2955556a5514c8b5328a59aa932b2cd29aa95	471	461	10	12	557	22	87.4	76.0	0.1020562461
0x4ad4044924a966a69a69acab21aa925354ccdb194c16408cd5aa9a9a9994512c449a635315459a932aaa54acb1a54b0ad532b554d34c43665325a5a81566669989542b4ad3aa5554590b4acd225552cac998b4d5135d6332d2b32ca9c895aaa8ca8b915a52d2b6355532a5990cd099a2955556a5514c8b5328a59aa932b2cd29aa95	470	460	10	13	557	23	49.2	58.0	0.0562553103
0x1040000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	2	2	0	471	567	471	74.9	75.0	0.0326236267
0x48000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	2	2	0	471	567	471	31.2	52.0	0.0296061967
0x448000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	3	3	0	470	567	470	94.9	95.0	0.1277710375
0x449040000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	5	5	0	468	567	468	89.4	76.0	0.0998421011
0x2040000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	2	2	0	471	567	471	93.6	97.0	0.1981055411
0xc00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	2	1	1	472	566	473	72.6	75.0	0.1842853692
0x2c40000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	4	3	1	470	566	471	85.7	82.0	0.1358862055
0x2d40000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	5	4	1	469	566	470	83.6	72.0	0.0969869066
0x2d40449040000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	10	9	1	464	566	465	85.8	75.0	0.0659427218
0x8000000200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	2	2	0	471	567	471	13.6	41.0	0.0146924679
0x48000000200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	3	3	0	470	567	470	83.4	65.0	0.0777078528
0x4ad40449240000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	13	12	1	461	566	462	92.2	82.0	0.1232852233
0xa966a69a69acab21aa925354ccdb194c16408cd5aa9a9a9994512c449a635315459a932aaa54acb1a54b0ad532b554d34c43665325a5a81566669989542b4ad3aa5554590b4acd225552cac998b4d5135d6332d2b32ca9c895aaa8ca8b915a52d2b6355532a5990cd099a2955556a5514c8b5328a59aa932b2cd29aa95	457	448	9	25	558	34	63.6	55.0	0.0366330861
0xa966a69a69acab21aa925354ccdb194c16408cd5aa9a9a9994512c449a635315459a932aaa54acb1a54b0ad532b554d34c43665325a5a81566669989542b4ad3aa5554590b4acd225552cac998b4d5135d6332d2b32ca9c895aaa8ca8b915a52d2b6355532a5990cd099a2951556a5514c8b5328a59aa932b2cd29aa95	456	447	9	26	558	35	76.3	62.0	0.0436872024
0x1400000000000000000000000000000000	2	2	0	471	567	471	91.3	100.0	0.1410749085
0x20000000000000000000001400000000000000000000000000000000	3	3	0	470	567	470	97.8	99.0	0.2235691537
0xa966a69a69acab21aa925354ccdb194c16408cd5aa9a9a9994512c449a635315459a932aaa54acb1a54b0ad532b554d34c43665325a5a81566669989542b4ad3aa5554590b4acd225552cac998b4d5135d6332d2b32ca9c895aaa8ca8b915a52d296355532a5990cd099a2950156a5514c8b5328a59aa932b2cd29aa95	453	444	9	29	558	38	87.3	58.0	0.0888669681
0x18000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	2	1	1	472	566	473	96.9	100.0	0.1726244446
0x18000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000	3	2	1	471	566	472	85.1	35.0	0.077041334
0x18000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000200000000000000	4	3	1	470	566	471	28.8	17.0	0.0309677642
0x18000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000400000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000200000000000000	5	4	1	469	566	470	72.3	77.0	0.0426657445
0x8000000000000000040000000000000000000000000000000000000000000000000000000000000	2	2	0	471	567	471	81.7	83.0	0.0838552224
0x18000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000400000000000000000000000000000000000000008000000000000000040000000000000010000000000000000000000000000000200000000000000	7	6	1	467	566	468	40.7	69.0	0.0757514533
0x4000000000000000000000000000000000000000000000000000000000000010000000000000000	2	2	0	471	567	471	76.9	69.0	0.0395690939
0x4000000000000010000000000000000000000000000000000000000000000010000000000000000	3	3	0	470	567	470	81.1	70.0	0.0692942312
0x4000000000000010000000000000000000000000000000000000000000000011000000000000000	4	4	0	469	567	469	75.8	74.0	0.066565064
0x1800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000040000000000000000000000000000000000000000c000000000000010040000000000000010000000000000000000000000000011200000000000000	11	10	1	463	566	464	36.6	33.0	0.0294049641
0x1800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000040000000000000000000000000000000000000000c000000000000010040000000000000010000000000000000000000000000211200000000000000	12	11	1	462	566	463	91.3	96.0	0.0868225368
0x80000000000000001800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000040000000000000000000000000000000000000000c000000000000010040000000000000010000000000000000000000000000211200000000000000	13	12	1	461	566	462	65.7	45.0	0.03161356
0x10000000000000000000000000000000000000000000000000000000000000000004000000000000000000000000000000000000000000000000000000000000000000000000000	2	2	0	471	567	471			2.3139e-06
0x10000000000000000000100000000000000000000000000000000000000000000004000000000000000000000000000000000000000000000000000000000000000000000000000	3	3	0	470	567	470	0.0	100.0	2.6298e-06
0x88000000000000000000000000000000000000000000000000000000000000000000000000000	2	2	0	471	567	471			0.0
0x80000000000000000000000000000000000000000000088000000000000000000000000000000000000000000000000000000000000000000000000000	3	3	0	470	567	470			2.3295e-06
0x80000000000000000000000000000000000000000000098000000000000000000000000000000000000000000000000000000000000000000000000000	4	4	0	469	567	469	81.6	100.0	0.0133795302
0x1000000000000000000018000000000000000000000000000000000000000000009c000000000000000000000000000000000000000000000000000000000000000000000000000	7	7	0	466	567	466	96.8	100.0	0.1081838868
0x80000000000000001800000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000018040000000000000000000000000000000000000000c09c000000000010040000000000000010000000000000000000000000000211200000000000000	20	19	1	454	566	455	90.2	85.0	0.1071360742
0xa966a69a692cab21aa925354ccc3194c16408cd5aa9a9a9994512c449a635315459a932aaa54acb1a54b0ad532b554d34c43665325a4a81566669989542b4ad22a1554590b4acd225552cac998b4d5135d6332d2b320a00895aaa8ca8a911a52d296355532a4990cd099a2950156a5514c8b53288488a932b2cd29aa95	433	425	8	48	559	56	90.0	65.0	0.0678451183
0x10000000000000000000000000000000000000000000002000	2	2	0	471	567	471	0.0	63.0	2.6619e-06
0x100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000002000	3	3	0	470	567	470	87.0	69.0	0.0139359713
0x100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000800000000000000000000000000000000000002000	4	4	0	469	567	469	0.0	59.0	2.9135e-06
0x100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000004800000000000000000000000000000000000002000	5	5	0	468	567	468	85.1	67.0	0.0137171886
0x100000000000000000000000400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000004800000000000000000000000000000000000002000	6	6	0	467	567	467	0.0	44.0	2.9628e-06
0x40000000400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	2	2	0	471	567	471	85.5	78.0	0.0136105301
0x100000000000000000000000440000000400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000004800000000000000000000000000000000000002000	8	8	0	465	567	465	83.4	65.0	0.013650046
0x100000000000000000000000440000000400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000004800000000000000000000000000000000000002800	9	9	0	464	567	464	0.0	60.0	2.6489e-06
0x900000000000000000000000440000000400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000004800000000000000000000000000000000000002800	10	10	0	463	567	463	0.0	46.0	2.6789e-06
0x2900000000000000000000000440000000400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000004800000000000000000000000000000000000002800	11	11	0	462	567	462	92.4	96.0	0.1076084919
0x2900000000000000000000000440000000400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000010000004800000000000000000000000000000000000002800	12	12	0	461	567	461	60.7	68.0	0.0522736358
0x4000000000000000000000000000000000000000000000000000800000000000000000000000000000000000	2	2	0	471	567	471	97.5	100.0	0.1444181127
0x500000000000000000000000000000000000000000000000000000000000000000000000000000000000	2	2	0	471	567	471	90.8	97.0	0.0664989912
0x200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000500000000000000000000000000000000000000000000000000000000000000000000000000000000000	3	3	0	470	567	470	77.4	85.0	0.0421127229
0x200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004000500000000000000000000000000000000000000000000000800000000000000000000000000000000000	5	5	0	468	567	468	94.7	95.0	0.1418635145
0x800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000	2	2	0	471	567	471	98.3	99.0	0.1441554518
0x200000000000000000800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004000500000000000000000000000000000000000000000100000800000000000000000000000000000000000	7	7	0	466	567	466	83.1	65.0	0.0667844821
0x2900000000000200000000000440000800400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000104000500000000000000000000000000000000010000004900000800000000000000000000000000000002800	19	19	0	454	567	454	77.4	40.0	0.0214681385
0x8066a69a692ca921aa925354c883194416008cd5aa9a9a9994512c449a635315459a932aaa54acb1a54b0ad532b554d34c43665325a4a81566669989542b4ad22a1554590b4acd225552cac998b4d5134d233282b320a00895aaa8ca8a911a52d296355522a499084099a2150156a5514c8b53288488a932b2cd298295	414	406	8	67	559	75	0.0	40.0	2.9191e-06
0x200000000000000000000000000000000000000000000000000000000000000000080000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	2	1	1	472	566	473	80.3	74.0	0.0251091974
0x400000000000000000000000000000000000000200000000000000000000000000000000000000000000000000000000000000000080000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	3	2	1	471	566	472	98.6	98.0	0.1157790949
0x8066a69a692ca921aa925354c883194016008cd5aa9a9a9994512c449a635315459a930aaa54acb1a54b0ad532b554d34c43665325a4a81566669989542b4ad22a155459034acd225552cac998b4d5134d233282b320a00895aaa8ca8a911a52d296355522a499084099a2150156a5514c8b53288488a932b2cd298295	411	404	7	69	560	76	81.0	52.0	0.0218369851
0x8066a49a692ca921aa925354c883194016008cd5aa9a9a9994512c449a635315459a930aaa54acb1a54b0ad532b554d34c43665325a4a81566669989542b4ad22a155459034acd225552cac998b4d5134d233282b320a00895aaa8ca8a911a52d296355522a499084099a2150156a5514c8b53288488a932b2cd298295	410	403	7	70	560	77	17.7	38.0	0.0276581319
0x800000000000000200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	2	2	0	471	567	471			1e-06
0x800000000000000600000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	3	2	1	471	566	472	75.0	100.0	0.0254485051
0x8066a49a692ca921aa925354c883194016008cd5aa9a9a9994512c449a635315459a930aaa54acb1a54b02d532b554d34c43065325a4a81566669989542b4ad22a155459034acd225552cac998b4d5134d233282b320a00895aaa8ca8a911a52d296355522a499084099a2150156a5514c8b53288488a932b2cd298295	407	401	6	72	561	78	95.3	84.0	0.0919298613
0x800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000800000000000000	2	1	1	472	566	473	94.8	97.0	0.1047594158
0x2000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000020000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	2	2	0	471	567	471			2.478e-06
0x3000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000020000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	3	3	0	470	567	470	98.2	100.0	0.143589228
0x20000000000000000000000003000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000020000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	4	4	0	469	567	469	68.6	75.0	0.0263093711
0x20000000000000000000000003000000000000000000000000000000000000000000000000800000000000000000000000000000000000000000000020000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000800000000000000	6	5	1	468	566	469	97.7	96.0	0.1490407854
0x20000000000000000000000003000000000000000000000000000000000000000000000000800000000000000000000000000000008000000000000020000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000800000000000000	7	6	1	467	566	468	84.9	83.0	0.1083264949
0x40000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000080000000000000000000000000000000000000000000000000000000	2	2	0	471	567	471	0.0	41.0	2.1513e-06
0x20000000000000000000000003000000000000000000000000000000000000000000000000800000000000000000000040000000008000000000000020000000000000000000000000000000000000000000000000000000000000000000000080000000000000000000000000000000000000000800000000000000	9	8	1	465	566	466	87.2	78.0	0.0609953031
0x8046a49a692ca921aa925354c880194016008cd5aa9a9a9994512c449a635315459a930aaa542cb1a54b02d532b554d34c03065325a4281566669989540b4ad22a155459034acd225552cac998b4d5134d233282b320a00895aaa8ca8a911a52d216355522a499084099a2150156a5514c8b53288480a932b2cd298295	398	393	5	80	562	85	76.6	55.0	0.0249280181
0x2800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	2	1	1	472	566	473	99.2	100.0	0.2210579926
0x2800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	3	2	1	471	566	472	94.2	98.0	0.1570888623
0x8046a49a692c8121aa925354c880194016008cd5aa9a9a9994512c449a635315459a930aaa542cb1a54b02d532b554d34c03065325a4281566669989540b4ad22a155459034acd225552cac198b4d5134d233282b320a00895aaa8ca8a911a52d216355522a499084099a2150156a5514c8b53288480a932b2cd298295	395	391	4	82	563	86	80.4	67.0	0.0321426929
0x80000000000000000000000000000000000000000000000000000000000004000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	2	2	0	471	567	471	90.0	78.0	0.0269843566
0x200000000000000000000080000000000000000000000000000000000000000000000000000000000004000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	3	3	0	470	567	470	90.2	89.0	0.0717185288
0x50000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	2	2	0	471	567	471	91.5	87.0	0.0500030022
0x800000000000004000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	2	2	0	471	567	471	87.4	87.0	0.0657719818
0x8000000800000000000004000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	3	3	0	470	567	470	74.6	79.0	0.0506361566
0x8000000800000000000004000000000000000000000000000000000050000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	5	5	0	468	567	468	85.3	88.0	0.0608523793
0x200000000000008000000880000000000004000000000000000000000000000000000050000000000004000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	8	8	0	465	567	465	93.2	97.0	0.1212684547
0x200000000000008000000880000000000004000000000000000000000000000000000050000000000004000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	9	9	0	464	567	464	72.9	55.0	0.0235941491
0x8046849a692c8121aa125354c000194016008cd1aa9a9a9994512c449a635315459a930aaa042cb1a54b02d132b554d34c03065325a4281566669989540b4ad22a155459034acd225552cac098b4d5134d233282b320a00895aaa8ca8a911a52d216355522a499084099a2150156a5514c8b53288480a932b2cd298295	386	382	4	91	563	95	67.1	59.0	0.0389392112
0x100000000000000000000000000000000000000000004	2	2	0	471	567	471	91.4	56.0	0.0718120895
0x10000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	2	2	0	471	567	471			0.0
