model_id	alphabet_model	rate_model	rsa_scale	controls	term	coefficient_baseline	marker_cluster_standard_error_baseline	t_statistic_baseline	p_value_conditional_cluster_t_baseline	ci95_lower_baseline	ci95_upper_baseline	bh_q_across_all_72_focal_tests_baseline	coefficient_sensitivity	marker_cluster_standard_error_sensitivity	t_statistic_sensitivity	p_value_conditional_cluster_t_sensitivity	ci95_lower_sensitivity	ci95_upper_sensitivity	bh_q_across_all_72_focal_tests_sensitivity	coefficient_change	coefficient_sign_changed
3di_af_empirical__freerate__miller1987__coverage_confidence	3di_af_empirical	freerate	miller1987	coverage_confidence	rsa_centered	-0.1563338125643238	0.0361620610673364	-4.323144421254607	4.9250240770397595e-05	-0.2284389143971677	-0.08422871073147989	0.00011438765598285892	-0.15782817168723043	0.036376027962937665	-4.338796194241888	4.655986037589639e-05	-0.230359911392497	-0.08529643198196386	0.00011174366490215133	-0.00149435912290663	False
3di_af_empirical__freerate__tien2013__composition_adjusted	3di_af_empirical	freerate	tien2013	composition_adjusted	aa_by_rsa	0.07059882910233872	0.05411587319556147	1.3045863428501263	0.19624671066687444	-0.03730515735112591	0.17850281555580336	0.26409422048287184	0.0728879705243403	0.054560444325810684	1.3359123340177692	0.1858443034069997	-0.03590246558582037	0.18167840663450097	0.25732288164046113	0.002289141422001581	False
3di_af_empirical__freerate__tien2013__composition_adjusted	3di_af_empirical	freerate	tien2013	composition_adjusted	aa_log1p_rate	0.05757365859588625	0.02479843561560131	2.321664942431499	0.02312499198521253	0.008126982367211273	0.10702033482456122	0.035425519636921324	0.05243652519071896	0.02503737940318431	2.09432961598409	0.039800977383423496	0.00251340858150495	0.10235964179993297	0.06097171003418067	-0.005137133405167291	False
3di_af_empirical__freerate__tien2013__composition_adjusted	3di_af_empirical	freerate	tien2013	composition_adjusted	rsa_centered	-0.2154823500848743	0.04070257357914987	-5.2940718764588475	1.2743339365345433e-06	-0.29664097672726875	-0.13432372344247984	5.097335746138173e-06	-0.2179835471126105	0.04095493225040501	-5.3225224688402415	1.1397292311621913e-06	-0.2996453626538725	-0.13632173157134853	4.558916924648765e-06	-0.0025011970277362128	False
3di_af_empirical__freerate__tien2013__coverage_confidence	3di_af_empirical	freerate	tien2013	coverage_confidence	aa_by_rsa	0.05347589555813526	0.054633860139165276	0.9788050015488489	0.33099979713036376	-0.0554609275261588	0.16241271864242932	0.38438686118364823	0.05440375445088655	0.05492823112535317	0.9904516008667801	0.3253169411029979	-0.05512002770900305	0.16392753661077614	0.37497228446486475	0.0009278588927512862	False
3di_af_empirical__freerate__tien2013__coverage_confidence	3di_af_empirical	freerate	tien2013	coverage_confidence	aa_log1p_rate	0.171806162672257	0.016079963556123192	10.684487068183302	1.9863888240697857e-16	0.13974362598432583	0.2038686993601882	4.767333177767486e-15	0.17127999238178332	0.016110524258414964	10.631559199094289	2.472224281612707e-16	0.13915651938420076	0.20340346537936588	8.366377293030148e-15	-0.0005261702904736931	False
3di_af_empirical__freerate__tien2013__coverage_confidence	3di_af_empirical	freerate	tien2013	coverage_confidence	rsa_centered	-0.18458541042604634	0.04169270669858734	-4.427282972067165	3.3827495361807366e-05	-0.2677183064352274	-0.10145251441686526	8.398550572586656e-05	-0.1859663131969086	0.04196842349758504	-4.431100758588407	3.336207006262558e-05	-0.2696489728888548	-0.10228365350496241	8.282996705203592e-05	-0.0013809027708622523	False
3di_af_empirical__gamma__miller1987__composition_adjusted	3di_af_empirical	gamma	miller1987	composition_adjusted	aa_by_rsa	0.06880697812188676	0.04518938970914049	1.5226357019813683	0.13229160494124512	-0.02129810578564527	0.15891206202941877	0.1943876644034622	0.0698348045328676	0.045335312978526096	1.5404063619445207	0.1279066457605154	-0.020561242109870204	0.1602308511756054	0.18794445907667567	0.0010278264109808422	False
3di_af_empirical__gamma__miller1987__composition_adjusted	3di_af_empirical	gamma	miller1987	composition_adjusted	aa_log1p_rate	0.059937739626145736	0.02426085339987405	2.4705536379217765	0.015893636205287935	0.01156297189119189	0.10831250736109958	0.02600776833592571	0.056871443903067136	0.02439650101313861	2.3311311680490294	0.022590363361199673	0.008226202509280335	0.10551668529685393	0.038726337190628006	-0.0030662957230786006	False
3di_af_empirical__gamma__miller1987__composition_adjusted	3di_af_empirical	gamma	miller1987	composition_adjusted	rsa_centered	-0.16626769525669874	0.03192741824294076	-5.207677426077538	1.7860867877952368e-06	-0.2299291591146439	-0.10260623139875359	6.429912436062852e-06	-0.16766613025707536	0.03181030377873583	-5.270811980398464	1.395877397317445e-06	-0.2310940745058403	-0.10423818600831042	5.025158630342802e-06	-0.0013984350003766188	False
