marker	taxon_set_sha256	split_taxa	split_taxon_count	aa_branch_length	3di_af_branch_length	3di_af_empirical_branch_length	3di_llm_branch_length
4747214at2759	93678b5c8dcb406c16b7259e552b73df7193b77f0e5fd01f883904c305ba51a4	F1116844,F1174673,F121624,F164576,F1690604,F1810926,F1810928,F199306,F273283,F2781224,F2871812,F2939404,F2939406,F315204,F318763,F364730,F41759,F43433,F48095,F5570,F92988	21	0.0347790875	0.0282195129	2.8638e-06	0.0258894338
4747214at2759	93678b5c8dcb406c16b7259e552b73df7193b77f0e5fd01f883904c305ba51a4	F1116844,F1174673,F121624,F1690604,F2781224,F2939404,F2939406,F364730,F43433,F48095,F5570,F92988	12	0.0544214676	2.6608e-06	2.6608e-06	2.6608e-06
4747214at2759	93678b5c8dcb406c16b7259e552b73df7193b77f0e5fd01f883904c305ba51a4	F1116844,F1174673,F121624,F2781224,F2939404,F43433,F48095,F5570,F92988	9	0.0051173933	2.2491e-06	2.2491e-06	2.2491e-06
4747214at2759	93678b5c8dcb406c16b7259e552b73df7193b77f0e5fd01f883904c305ba51a4	F1116844,F1174673,F2781224,F2939404,F43433	5	0.07381337	0.0697176627	0.0168906842	0.0656395161
4747214at2759	93678b5c8dcb406c16b7259e552b73df7193b77f0e5fd01f883904c305ba51a4	F1116844,F2939404	2	0.1609752197	2.2113e-06	2.2281e-06	2.2544e-06
4747214at2759	93678b5c8dcb406c16b7259e552b73df7193b77f0e5fd01f883904c305ba51a4	F112072	1	0.3802278705	0.1309183276	0.1438792036	0.1230451117
4747214at2759	93678b5c8dcb406c16b7259e552b73df7193b77f0e5fd01f883904c305ba51a4	F112072,F203533,F29899,F44565,F5414,F69979	6	0.0659989956	0.0374552313	0.0595961286	0.0455055527
4747214at2759	93678b5c8dcb406c16b7259e552b73df7193b77f0e5fd01f883904c305ba51a4	F112072,F29899,F5414	3	0.0504812811	2.5405e-06	2.5405e-06	2.5405e-06
4747214at2759	93678b5c8dcb406c16b7259e552b73df7193b77f0e5fd01f883904c305ba51a4	F112417	1	0.0045519542	0.0165822172	0.0165578729	0.0156428409
4747214at2759	93678b5c8dcb406c16b7259e552b73df7193b77f0e5fd01f883904c305ba51a4	F1125753	1	0.3086924868	0.0362215237	0.0359858826	0.0389854124
4747214at2759	93678b5c8dcb406c16b7259e552b73df7193b77f0e5fd01f883904c305ba51a4	F1125753,F2268995,F230603,F27291,F44089,F56409	6	0.1528783698	0.09494917	0.1293415413	0.0851917237
4747214at2759	93678b5c8dcb406c16b7259e552b73df7193b77f0e5fd01f883904c305ba51a4	F1125753,F44089	2	0.0415347999	2.4456e-06	2.2675e-06	2.3077e-06
4747214at2759	93678b5c8dcb406c16b7259e552b73df7193b77f0e5fd01f883904c305ba51a4	F113071	1	0.0817839566	2.4313e-06	2.3428e-06	2.5091e-06
4747214at2759	93678b5c8dcb406c16b7259e552b73df7193b77f0e5fd01f883904c305ba51a4	F1145299	1	0.1944069554	0.0255945704	0.0300485645	0.0247998082
4747214at2759	93678b5c8dcb406c16b7259e552b73df7193b77f0e5fd01f883904c305ba51a4	F1145299,F1145321	2	0.1933503249	0.0433246614	0.1043975551	0.0407828848
4747214at2759	93678b5c8dcb406c16b7259e552b73df7193b77f0e5fd01f883904c305ba51a4	F1145299,F1145321,F116982	3	0.1380323897	2.0531e-06	2.0531e-06	2.0531e-06
4747214at2759	93678b5c8dcb406c16b7259e552b73df7193b77f0e5fd01f883904c305ba51a4	F1145321	1	0.0049623401	2.2113e-06	2.2113e-06	2.2113e-06
4747214at2759	93678b5c8dcb406c16b7259e552b73df7193b77f0e5fd01f883904c305ba51a4	F116821	1	0.2161683241	0.1092847077	0.0845336188	0.1027936157
4747214at2759	93678b5c8dcb406c16b7259e552b73df7193b77f0e5fd01f883904c305ba51a4	F116982	1	0.2100655665	0.1033312785	0.0725673204	0.0999452713
4747214at2759	93678b5c8dcb406c16b7259e552b73df7193b77f0e5fd01f883904c305ba51a4	F1174673	1	0.1825165015	0.4566798008	0.6696932883	0.3584374737
4747214at2759	93678b5c8dcb406c16b7259e552b73df7193b77f0e5fd01f883904c305ba51a4	F1174673,F2781224,F43433	3	0.0434582669	2.7124e-06	2.3262e-06	2.7357e-06
4747214at2759	93678b5c8dcb406c16b7259e552b73df7193b77f0e5fd01f883904c305ba51a4	F1174673,F43433	2	0.2966121742	0.0941291834	0.1750913342	0.0895021058
4747214at2759	93678b5c8dcb406c16b7259e552b73df7193b77f0e5fd01f883904c305ba51a4	F1214568	1	0.0378993741	0.0322569987	0.031843812	0.0375175916
4747214at2759	93678b5c8dcb406c16b7259e552b73df7193b77f0e5fd01f883904c305ba51a4	F1214568,F148313	2	0.3169832894	0.0425385085	0.0345174485	0.0397366633
4747214at2759	93678b5c8dcb406c16b7259e552b73df7193b77f0e5fd01f883904c305ba51a4	F121624	1	0.3374880024	0.0781189286	0.097899577	0.0659036335
4747214at2759	93678b5c8dcb406c16b7259e552b73df7193b77f0e5fd01f883904c305ba51a4	F121624,F48095,F5570,F92988	4	0.1103925185	0.0194911387	0.0290575533	0.0180944456
4747214at2759	93678b5c8dcb406c16b7259e552b73df7193b77f0e5fd01f883904c305ba51a4	F1230402	1	0.3402609318	0.1970887781	0.2393323162	0.1731889836
4747214at2759	93678b5c8dcb406c16b7259e552b73df7193b77f0e5fd01f883904c305ba51a4	F1276059	1	0.3622860572	0.0681469787	0.081415452	0.0730449294
4747214at2759	93678b5c8dcb406c16b7259e552b73df7193b77f0e5fd01f883904c305ba51a4	F1276059,F326681,F326684	3	0.0267102989	2.6302e-06	2.6302e-06	2.6302e-06
4747214at2759	93678b5c8dcb406c16b7259e552b73df7193b77f0e5fd01f883904c305ba51a4	F1276059,F326681,F326684,F5128,F549676,F710243	6	0.0474810011	0.074479202	0.122186343	0.068355576
4747214at2759	93678b5c8dcb406c16b7259e552b73df7193b77f0e5fd01f883904c305ba51a4	F129515	1	0.1932247801	0.1274956237	0.1878139043	0.1183463159
4747214at2759	93678b5c8dcb406c16b7259e552b73df7193b77f0e5fd01f883904c305ba51a4	F129515,F318774	2	0.064535151	0.030067024	2.1936e-06	0.0288012403
4747214at2759	93678b5c8dcb406c16b7259e552b73df7193b77f0e5fd01f883904c305ba51a4	F1314805	1	0.163787847	0.0374057443	0.0445115838	0.0361225345
4747214at2759	93678b5c8dcb406c16b7259e552b73df7193b77f0e5fd01f883904c305ba51a4	F1314805,F152956,F378194,F40492,F48021	5	0.0288341282	0.0686214388	0.0680579913	0.0647700362
4747214at2759	93678b5c8dcb406c16b7259e552b73df7193b77f0e5fd01f883904c305ba51a4	F1314805,F152956,F40492	3	0.0437381474	0.0172836782	0.0201319578	0.0161467131
4747214at2759	93678b5c8dcb406c16b7259e552b73df7193b77f0e5fd01f883904c305ba51a4	F1314805,F152956,F40492,F48021	4	0.0510003707	0.0476931001	0.0609205919	0.0449286321
4747214at2759	93678b5c8dcb406c16b7259e552b73df7193b77f0e5fd01f883904c305ba51a4	F1323573	1	0.0992395033	0.0700031472	0.0760677138	0.0670867085
4747214at2759	93678b5c8dcb406c16b7259e552b73df7193b77f0e5fd01f883904c305ba51a4	F1323573,F3038894,F418498	3	0.0955844046	0.0570994597	0.0537948136	0.0456123826
4747214at2759	93678b5c8dcb406c16b7259e552b73df7193b77f0e5fd01f883904c305ba51a4	F1331295	1	0.3443248936	0.1297859621	0.151356227	0.1235602589
4747214at2759	93678b5c8dcb406c16b7259e552b73df7193b77f0e5fd01f883904c305ba51a4	F135589	1	0.1119421326	0.06786213	0.0665009445	0.0644148584
4747214at2759	93678b5c8dcb406c16b7259e552b73df7193b77f0e5fd01f883904c305ba51a4	F135589,F208960	2	0.1376728893	0.0509120642	0.0706897131	0.0463331366
4747214at2759	93678b5c8dcb406c16b7259e552b73df7193b77f0e5fd01f883904c305ba51a4	F136370	1	0.0337206165	0.0574655787	0.059522462	0.0539057588
4747214at2759	93678b5c8dcb406c16b7259e552b73df7193b77f0e5fd01f883904c305ba51a4	F136370,F318760	2	0.0148876093	2.1118e-06	0.0209549702	2.1116e-06
4747214at2759	93678b5c8dcb406c16b7259e552b73df7193b77f0e5fd01f883904c305ba51a4	F136370,F318760,F87287	3	0.1072155954	0.0408759721	0.0165225323	0.0436603099
4747214at2759	93678b5c8dcb406c16b7259e552b73df7193b77f0e5fd01f883904c305ba51a4	F1397036	1	0.2007821856	0.1163665474	0.1229631423	0.1092158156
4747214at2759	93678b5c8dcb406c16b7259e552b73df7193b77f0e5fd01f883904c305ba51a4	F1397036,F1590129,F223409	3	0.0644373941	2.9664e-06	0.0853336838	2.9664e-06
4747214at2759	93678b5c8dcb406c16b7259e552b73df7193b77f0e5fd01f883904c305ba51a4	F1397036,F223409	2	0.0442034855	0.0250335877	0.0338497154	0.0239510768
4747214at2759	93678b5c8dcb406c16b7259e552b73df7193b77f0e5fd01f883904c305ba51a4	F1453789	1	0.2199488755	0.1034399783	0.2149974449	0.1027636142
4747214at2759	93678b5c8dcb406c16b7259e552b73df7193b77f0e5fd01f883904c305ba51a4	F1453789,F2796175	2	0.1160906422	2.0024e-06	2.1166e-06	2.1289e-06
4747214at2759	93678b5c8dcb406c16b7259e552b73df7193b77f0e5fd01f883904c305ba51a4	F1463510	1	0.0311468658	0.0607398262	0.0783192084	0.0576881436
4747214at2759	93678b5c8dcb406c16b7259e552b73df7193b77f0e5fd01f883904c305ba51a4	F1463510,F2020962,F2878321,F574677,F63378	5	0.4687442532	0.0609455925	0.0715415426	0.0548915767
4747214at2759	93678b5c8dcb406c16b7259e552b73df7193b77f0e5fd01f883904c305ba51a4	F1463510,F2878321	2	0.0435031719	2.3276e-06	2.3276e-06	2.3276e-06
4747214at2759	93678b5c8dcb406c16b7259e552b73df7193b77f0e5fd01f883904c305ba51a4	F1463510,F2878321,F574677	3	0.0592109223	0.1234475374	0.1740925724	0.1244618444
4747214at2759	93678b5c8dcb406c16b7259e552b73df7193b77f0e5fd01f883904c305ba51a4	F148313	1	0.5594555418	0.1892362592	0.2204591164	0.1776382193
4747214at2759	93678b5c8dcb406c16b7259e552b73df7193b77f0e5fd01f883904c305ba51a4	F1506992	1	0.205486444	0.0193404968	0.0198823482	0.0300368987
4747214at2759	93678b5c8dcb406c16b7259e552b73df7193b77f0e5fd01f883904c305ba51a4	F1506992,F223376,F2609844,F72144	4	0.0573235231	2.7493e-06	2.7493e-06	2.7493e-06
4747214at2759	93678b5c8dcb406c16b7259e552b73df7193b77f0e5fd01f883904c305ba51a4	F1506992,F223376,F2609844,F72144,F91930	5	0.1332161363	0.0331499013	0.0439358851	0.0259167782
4747214at2759	93678b5c8dcb406c16b7259e552b73df7193b77f0e5fd01f883904c305ba51a4	F1506992,F2609844,F72144	3	0.225044002	0.0323133789	0.03309054	0.0267665715
4747214at2759	93678b5c8dcb406c16b7259e552b73df7193b77f0e5fd01f883904c305ba51a4	F150792	1	2.0683e-06	0.017082306	0.0169224829	0.0161606282
4747214at2759	93678b5c8dcb406c16b7259e552b73df7193b77f0e5fd01f883904c305ba51a4	F152956	1	0.4358353266	0.1174645001	0.1383480909	0.1099879613
4747214at2759	93678b5c8dcb406c16b7259e552b73df7193b77f0e5fd01f883904c305ba51a4	F152956,F40492	2	0.0646560769	2.9731e-06	2.9731e-06	2.9731e-06
4747214at2759	93678b5c8dcb406c16b7259e552b73df7193b77f0e5fd01f883904c305ba51a4	F1590129	1	0.054611857	0.0311698682	0.0137522031	0.0294900366
4747214at2759	93678b5c8dcb406c16b7259e552b73df7193b77f0e5fd01f883904c305ba51a4	F164576	1	0.1444566359	0.0417664434	0.0417061071	0.0390434481
4747214at2759	93678b5c8dcb406c16b7259e552b73df7193b77f0e5fd01f883904c305ba51a4	F164576,F1810926,F1810928,F199306,F273283,F2871812,F315204,F318763,F41759	9	0.0432167871	0.051791604	0.0383044685	0.0501232368
4747214at2759	93678b5c8dcb406c16b7259e552b73df7193b77f0e5fd01f883904c305ba51a4	F164576,F1810926,F1810928,F199306,F273283,F2871812,F318763,F41759	8	0.0290604934	2.7737e-06	2.7737e-06	2.7737e-06
4747214at2759	93678b5c8dcb406c16b7259e552b73df7193b77f0e5fd01f883904c305ba51a4	F164576,F1810926,F1810928,F199306,F273283,F41759	6	0.06676171	0.0113320925	2.3939e-06	0.0061541852
4747214at2759	93678b5c8dcb406c16b7259e552b73df7193b77f0e5fd01f883904c305ba51a4	F164576,F1810926,F1810928,F199306,F41759	5	2.0188e-06	0.0543899964	0.0460984873	0.0490176217
4747214at2759	93678b5c8dcb406c16b7259e552b73df7193b77f0e5fd01f883904c305ba51a4	F1690604	1	0.6117463747	0.0939185031	0.0702039707	0.0896412691
4747214at2759	93678b5c8dcb406c16b7259e552b73df7193b77f0e5fd01f883904c305ba51a4	F1690604,F2939406,F364730	3	0.0693869937	2.0587e-06	0.1101058446	2.0587e-06
4747214at2759	93678b5c8dcb406c16b7259e552b73df7193b77f0e5fd01f883904c305ba51a4	F169141	1	0.033897066	0.0609090059	0.0936321498	0.0576550027
4747214at2759	93678b5c8dcb406c16b7259e552b73df7193b77f0e5fd01f883904c305ba51a4	F169141,F669869	2	0.0781789562	0.0455179932	0.0182818713	0.0424895799
4747214at2759	93678b5c8dcb406c16b7259e552b73df7193b77f0e5fd01f883904c305ba51a4	F170000	1	0.1541549927	0.0657242852	0.0517858188	0.0571114292
4747214at2759	93678b5c8dcb406c16b7259e552b73df7193b77f0e5fd01f883904c305ba51a4	F170000,F208348	2	0.0970942436	0.028830716	0.0468302173	0.0391880918
4747214at2759	93678b5c8dcb406c16b7259e552b73df7193b77f0e5fd01f883904c305ba51a4	F170000,F208348,F2600216	3	0.0408993689	2.2481e-06	2.2481e-06	2.2481e-06
4747214at2759	93678b5c8dcb406c16b7259e552b73df7193b77f0e5fd01f883904c305ba51a4	F1750568	1	0.3226351174	0.1315413356	0.1502113018	0.1154364905
4747214at2759	93678b5c8dcb406c16b7259e552b73df7193b77f0e5fd01f883904c305ba51a4	F1810926	1	0.0119089856	0.0292758028	0.0411063566	0.0367292049
4747214at2759	93678b5c8dcb406c16b7259e552b73df7193b77f0e5fd01f883904c305ba51a4	F1810926,F1810928,F199306,F41759	4	0.3279784912	0.1075817297	0.1180740528	0.0972761899
4747214at2759	93678b5c8dcb406c16b7259e552b73df7193b77f0e5fd01f883904c305ba51a4	F1810926,F199306	2	0.0504349304	0.0859212136	0.1063961312	0.0780961918
4747214at2759	93678b5c8dcb406c16b7259e552b73df7193b77f0e5fd01f883904c305ba51a4	F1810926,F199306,F41759	3	0.0149856957	0.047171679	0.0614509627	0.0511498299
4747214at2759	93678b5c8dcb406c16b7259e552b73df7193b77f0e5fd01f883904c305ba51a4	F1810928	1	2.7656e-06	0.0374404441	0.0441424038	0.0411157451
4747214at2759	93678b5c8dcb406c16b7259e552b73df7193b77f0e5fd01f883904c305ba51a4	F183962	1	0.1008541688	0.0260353262	0.0290884414	0.025269499
4747214at2759	93678b5c8dcb406c16b7259e552b73df7193b77f0e5fd01f883904c305ba51a4	F183962,F500713	2	0.1599789714	0.0343235557	0.0534496836	0.043886997
4747214at2759	93678b5c8dcb406c16b7259e552b73df7193b77f0e5fd01f883904c305ba51a4	F1904413	1	2.292e-06	2.292e-06	2.292e-06	2.292e-06
4747214at2759	93678b5c8dcb406c16b7259e552b73df7193b77f0e5fd01f883904c305ba51a4	F1904413,F48586,F48593	3	0.2261511518	0.0353665148	0.0414525526	0.0230193595
4747214at2759	93678b5c8dcb406c16b7259e552b73df7193b77f0e5fd01f883904c305ba51a4	F1904413,F48586,F48593,F71933,F87326	5	2.5702e-06	2.5702e-06	2.6708e-06	2.0777e-06
4747214at2759	93678b5c8dcb406c16b7259e552b73df7193b77f0e5fd01f883904c305ba51a4	F1904413,F48586,F48593,F87326	4	2.6368e-06	0.0322544641	0.0380555205	0.0309179845
4747214at2759	93678b5c8dcb406c16b7259e552b73df7193b77f0e5fd01f883904c305ba51a4	F1904413,F48593	2	0.0405639029	2.2379e-06	2.2379e-06	2.2379e-06
4747214at2759	93678b5c8dcb406c16b7259e552b73df7193b77f0e5fd01f883904c305ba51a4	F1938712	1	0.4104253401	0.9846175914	2.8356814215	0.7219744534
4747214at2759	93678b5c8dcb406c16b7259e552b73df7193b77f0e5fd01f883904c305ba51a4	F199306	1	0.1823090426	0.0871418152	0.1120415574	0.0733931465
4747214at2759	93678b5c8dcb406c16b7259e552b73df7193b77f0e5fd01f883904c305ba51a4	F2020962	1	0.2955420022	0.1456126944	0.1928208077	0.14595396
4747214at2759	93678b5c8dcb406c16b7259e552b73df7193b77f0e5fd01f883904c305ba51a4	F2020962,F63378	2	0.2504188973	0.0122667936	0.0155097539	0.0139435408
4747214at2759	93678b5c8dcb406c16b7259e552b73df7193b77f0e5fd01f883904c305ba51a4	F202698	1	0.123709645	0.0309364507	0.0325855455	0.0283305831
4747214at2759	93678b5c8dcb406c16b7259e552b73df7193b77f0e5fd01f883904c305ba51a4	F202698,F2831993	2	0.0338986247	2.0345e-06	0.0191559102	2.0345e-06
4747214at2759	93678b5c8dcb406c16b7259e552b73df7193b77f0e5fd01f883904c305ba51a4	F203533	1	0.3611384492	0.057440519	0.0626100316	0.0555523305
4747214at2759	93678b5c8dcb406c16b7259e552b73df7193b77f0e5fd01f883904c305ba51a4	F203533,F44565,F69979	3	0.1535219752	0.0379049361	0.03806271	0.0343696625
4747214at2759	93678b5c8dcb406c16b7259e552b73df7193b77f0e5fd01f883904c305ba51a4	F208348	1	0.1141694649	0.035663241	0.0437189532	0.0348937259
4747214at2759	93678b5c8dcb406c16b7259e552b73df7193b77f0e5fd01f883904c305ba51a4	F208960	1	0.0595193004	0.0294332849	0.0534244176	0.0278227724
4747214at2759	93678b5c8dcb406c16b7259e552b73df7193b77f0e5fd01f883904c305ba51a4	F209281	1	0.4435033265	0.0801036949	0.1001742115	0.0785654045
4747214at2759	93678b5c8dcb406c16b7259e552b73df7193b77f0e5fd01f883904c305ba51a4	F209281,F2704026	2	0.0943188345	0.1062988316	0.1001315053	0.0912888749
4747214at2759	93678b5c8dcb406c16b7259e552b73df7193b77f0e5fd01f883904c305ba51a4	F209281,F2704026,F2939405	3	0.1274889592	2.9453e-06	0.0387010643	2.9453e-06
4747214at2759	93678b5c8dcb406c16b7259e552b73df7193b77f0e5fd01f883904c305ba51a4	F223376	1	0.1723688097	0.0844714378	0.1136584449	0.0687455089
4747214at2759	93678b5c8dcb406c16b7259e552b73df7193b77f0e5fd01f883904c305ba51a4	F223409	1	0.0770840876	0.0298744033	0.0556495448	0.0282715922
4747214at2759	93678b5c8dcb406c16b7259e552b73df7193b77f0e5fd01f883904c305ba51a4	F2268995	1	0.3557076929	0.1148924412	0.1257887461	0.1132661306
4747214at2759	93678b5c8dcb406c16b7259e552b73df7193b77f0e5fd01f883904c305ba51a4	F2268995,F230603,F27291,F56409	4	0.176352812	2.3455e-06	0.0006695435	2.3455e-06
4747214at2759	93678b5c8dcb406c16b7259e552b73df7193b77f0e5fd01f883904c305ba51a4	F230603	1	0.0185532019	0.0396915668	0.0463548123	0.0385969495
4747214at2759	93678b5c8dcb406c16b7259e552b73df7193b77f0e5fd01f883904c305ba51a4	F230603,F27291	2	0.1324167012	0.1699917512	0.2164115875	0.1509418064
4747214at2759	93678b5c8dcb406c16b7259e552b73df7193b77f0e5fd01f883904c305ba51a4	F230603,F27291,F56409	3	0.283427446	0.0040773242	2.1436e-06	0.0050262004
4747214at2759	93678b5c8dcb406c16b7259e552b73df7193b77f0e5fd01f883904c305ba51a4	F257869	1	0.429238013	0.2610021211	0.3394233133	0.2406862658
4747214at2759	93678b5c8dcb406c16b7259e552b73df7193b77f0e5fd01f883904c305ba51a4	F2600216	1	0.5402786568	0.1916356348	0.2110261463	0.166230225
4747214at2759	93678b5c8dcb406c16b7259e552b73df7193b77f0e5fd01f883904c305ba51a4	F2609844	1	0.3984425837	0.0761123536	0.0920112583	0.0860444022
4747214at2759	93678b5c8dcb406c16b7259e552b73df7193b77f0e5fd01f883904c305ba51a4	F2609844,F72144	2	0.1833383564	0.088138213	0.1113627511	0.082185537
4747214at2759	93678b5c8dcb406c16b7259e552b73df7193b77f0e5fd01f883904c305ba51a4	F264483	1	0.2316029282	0.0438576203	0.0566552258	0.0419052661
4747214at2759	93678b5c8dcb406c16b7259e552b73df7193b77f0e5fd01f883904c305ba51a4	F264483,F29902	2	0.2975835185	0.0788311261	0.1004585112	0.0758551848
4747214at2759	93678b5c8dcb406c16b7259e552b73df7193b77f0e5fd01f883904c305ba51a4	F2704026	1	0.1235533899	0.0827496049	0.0722833633	0.0733554756
4747214at2759	93678b5c8dcb406c16b7259e552b73df7193b77f0e5fd01f883904c305ba51a4	F27291	1	0.0234742858	0.0155426235	0.0228393632	0.0144146276
4747214at2759	93678b5c8dcb406c16b7259e552b73df7193b77f0e5fd01f883904c305ba51a4	F2732470	1	0.9227793421	1.5623517408	3.1772408826	1.1095348169
4747214at2759	93678b5c8dcb406c16b7259e552b73df7193b77f0e5fd01f883904c305ba51a4	F273283	1	0.2373542592	0.1157842228	0.1246712013	0.1160181613
4747214at2759	93678b5c8dcb406c16b7259e552b73df7193b77f0e5fd01f883904c305ba51a4	F2781224	1	0.2578239755	0.1523293745	0.1544606905	0.1453213215
4747214at2759	93678b5c8dcb406c16b7259e552b73df7193b77f0e5fd01f883904c305ba51a4	F2796175	1	0.293260029	0.2065204758	0.2158329941	0.1966052113
4747214at2759	93678b5c8dcb406c16b7259e552b73df7193b77f0e5fd01f883904c305ba51a4	F2831993	1	0.0445104919	0.0440110011	0.0573219717	0.0422884244
4747214at2759	93678b5c8dcb406c16b7259e552b73df7193b77f0e5fd01f883904c305ba51a4	F2871812	1	0.1142559045	0.8888790049	2.3106496062	0.6476318245
4747214at2759	93678b5c8dcb406c16b7259e552b73df7193b77f0e5fd01f883904c305ba51a4	F2871812,F318763	2	0.0654723786	2.5427e-06	0.2220988667	2.858e-06
4747214at2759	93678b5c8dcb406c16b7259e552b73df7193b77f0e5fd01f883904c305ba51a4	F2878321	1	0.0841730957	0.1381083917	0.1347264619	0.1286727153
4747214at2759	93678b5c8dcb406c16b7259e552b73df7193b77f0e5fd01f883904c305ba51a4	F2939399	1	0.192541201	0.1019009429	0.1374557674	0.0960906363
4747214at2759	93678b5c8dcb406c16b7259e552b73df7193b77f0e5fd01f883904c305ba51a4	F2939404	1	0.1674164147	2.2773e-06	2.2773e-06	2.2773e-06
4747214at2759	93678b5c8dcb406c16b7259e552b73df7193b77f0e5fd01f883904c305ba51a4	F2939405	1	0.4936857689	0.1562245919	0.2227324227	0.1454877741
4747214at2759	93678b5c8dcb406c16b7259e552b73df7193b77f0e5fd01f883904c305ba51a4	F2939406	1	0.172786729	0.0947943423	0.0664346434	0.0892280035
4747214at2759	93678b5c8dcb406c16b7259e552b73df7193b77f0e5fd01f883904c305ba51a4	F2939406,F364730	2	0.1425714393	0.0589641271	0.0593749074	0.0564372418
4747214at2759	93678b5c8dcb406c16b7259e552b73df7193b77f0e5fd01f883904c305ba51a4	F29899	1	0.129743343	0.1158031425	0.1328342141	0.1091650205
4747214at2759	93678b5c8dcb406c16b7259e552b73df7193b77f0e5fd01f883904c305ba51a4	F29899,F5414	2	0.0033415159	2.6311e-06	2.6311e-06	2.6311e-06
4747214at2759	93678b5c8dcb406c16b7259e552b73df7193b77f0e5fd01f883904c305ba51a4	F29902	1	0.1827723271	0.057883011	0.0748810148	0.0545012284
4747214at2759	93678b5c8dcb406c16b7259e552b73df7193b77f0e5fd01f883904c305ba51a4	F3038894	1	0.0139842812	0.0495519915	0.0638308787	0.047588686
4747214at2759	93678b5c8dcb406c16b7259e552b73df7193b77f0e5fd01f883904c305ba51a4	F3038894,F418498	2	0.1775555407	2.3546e-06	2.749e-06	2.3546e-06
4747214at2759	93678b5c8dcb406c16b7259e552b73df7193b77f0e5fd01f883904c305ba51a4	F315204	1	0.3533333482	0.1113202082	0.1793836847	0.0923426421
4747214at2759	93678b5c8dcb406c16b7259e552b73df7193b77f0e5fd01f883904c305ba51a4	F318760	1	0.0297479421	0.0157211014	0.0299208716	0.0172986845
4747214at2759	93678b5c8dcb406c16b7259e552b73df7193b77f0e5fd01f883904c305ba51a4	F318763	1	0.0434281883	0.1554303053	0.0541999511	0.1647804833
4747214at2759	93678b5c8dcb406c16b7259e552b73df7193b77f0e5fd01f883904c305ba51a4	F318774	1	0.590374466	0.1543614011	0.13626054	0.1447570702
4747214at2759	93678b5c8dcb406c16b7259e552b73df7193b77f0e5fd01f883904c305ba51a4	F326681	1	0.2948076714	0.1593418782	0.1827171151	0.150909073
4747214at2759	93678b5c8dcb406c16b7259e552b73df7193b77f0e5fd01f883904c305ba51a4	F326681,F326684	2	0.0724461711	0.0286509089	0.0452221464	0.0255982315
4747214at2759	93678b5c8dcb406c16b7259e552b73df7193b77f0e5fd01f883904c305ba51a4	F326684	1	0.2403380251	0.0528629643	0.0730458918	0.0442619683
4747214at2759	93678b5c8dcb406c16b7259e552b73df7193b77f0e5fd01f883904c305ba51a4	F34480	1	0.3480641168	0.0382920464	0.047466577	0.0378893101
4747214at2759	93678b5c8dcb406c16b7259e552b73df7193b77f0e5fd01f883904c305ba51a4	F34480,F456999	2	0.0845098084	0.0620435003	0.128606626	0.068498284
4747214at2759	93678b5c8dcb406c16b7259e552b73df7193b77f0e5fd01f883904c305ba51a4	F364730	1	0.3023488579	0.0226558072	0.0636869894	0.021563361
4747214at2759	93678b5c8dcb406c16b7259e552b73df7193b77f0e5fd01f883904c305ba51a4	F370292	1	0.2876795942	0.0989576156	0.0823848966	0.0965125792
4747214at2759	93678b5c8dcb406c16b7259e552b73df7193b77f0e5fd01f883904c305ba51a4	F378194	1	0.1554256595	0.0218228218	0.0252812171	0.0207491412
4747214at2759	93678b5c8dcb406c16b7259e552b73df7193b77f0e5fd01f883904c305ba51a4	F40492	1	0.0463797191	0.0225714816	0.0213509251	0.0216579192
4747214at2759	93678b5c8dcb406c16b7259e552b73df7193b77f0e5fd01f883904c305ba51a4	F41759	1	0.0597307754	0.0923614641	0.1064974006	0.071983816
4747214at2759	93678b5c8dcb406c16b7259e552b73df7193b77f0e5fd01f883904c305ba51a4	F418498	1	0.1055689501	2.9982e-06	2.9284e-06	2.0988e-06
4747214at2759	93678b5c8dcb406c16b7259e552b73df7193b77f0e5fd01f883904c305ba51a4	F43433	1	0.1760827245	0.2068824774	0.219155136	0.1889919624
4747214at2759	93678b5c8dcb406c16b7259e552b73df7193b77f0e5fd01f883904c305ba51a4	F44089	1	0.1670208791	0.0834259976	0.1133528537	0.0794886174
4747214at2759	93678b5c8dcb406c16b7259e552b73df7193b77f0e5fd01f883904c305ba51a4	F443868	1	0.2618419051	0.1110409256	0.1050678316	0.112346499
4747214at2759	93678b5c8dcb406c16b7259e552b73df7193b77f0e5fd01f883904c305ba51a4	F44565	1	0.3544557234	0.1066583456	0.1295989519	0.1011878791
4747214at2759	93678b5c8dcb406c16b7259e552b73df7193b77f0e5fd01f883904c305ba51a4	F44565,F69979	2	0.0036068195	2.7607e-06	2.7607e-06	2.7607e-06
4747214at2759	93678b5c8dcb406c16b7259e552b73df7193b77f0e5fd01f883904c305ba51a4	F456999	1	0.3753749643	0.088049024	0.0889256142	0.0777714087
4747214at2759	93678b5c8dcb406c16b7259e552b73df7193b77f0e5fd01f883904c305ba51a4	F48021	1	2.4066e-06	2.4066e-06	2.4066e-06	2.4066e-06
4747214at2759	93678b5c8dcb406c16b7259e552b73df7193b77f0e5fd01f883904c305ba51a4	F48095	1	0.4662685116	0.1664333747	0.1553587858	0.142173768
4747214at2759	93678b5c8dcb406c16b7259e552b73df7193b77f0e5fd01f883904c305ba51a4	F48095,F5570,F92988	3	0.057063476	0.0477679492	0.0867706618	0.0323840728
