model_id	alphabet_model	rate_model	rsa_scale	controls	contrast	point_estimate	bootstrap_percentile_lower	bootstrap_percentile_upper	bootstrap_estimable_draws	bootstrap_singular_draws	loo_minimum	loo_maximum	loo_sign_reversals	most_influential_marker	largest_absolute_loo_change	observed_mean_log1p_aa_rate	observed_mean_rsa
3di_af_empirical__freerate__tien2013__coverage_confidence	3di_af_empirical	freerate	tien2013	coverage_confidence	aa_log1p_rate_at_observed_mean_RSA	0.17216859486141894	0.14170385392790466	0.20448616360376143	2000	0	0.165993061801925	0.17562555918085784	0	649304at2759	0.006175533059493948	0.6170911942014549	0.2663334771396619
3di_af_empirical__freerate__tien2013__coverage_confidence	3di_af_empirical	freerate	tien2013	coverage_confidence	rsa_at_observed_mean_aa_log1p_rate	-0.15239423539376568	-0.20903717949308423	-0.09822519131301245	2000	0	-0.16103062282483782	-0.14311072711099004	0	529759at2759	0.009283508282775632	0.6170911942014549	0.2663334771396619
3di_af_empirical__freerate__tien2013__composition_adjusted	3di_af_empirical	freerate	tien2013	composition_adjusted	aa_log1p_rate_at_RSA_0.25	0.05243652519071821	0.003349806800291633	0.10323354178797055	2000	0	0.04358189395104586	0.059064546655172745	0	4970387at2759	0.008854631239672353	0.6170911942014549	0.2663334771396619
3di_af_empirical__freerate__tien2013__composition_adjusted	3di_af_empirical	freerate	tien2013	composition_adjusted	rsa_at_aa_log1p_rate_0	-0.21798354711261336	-0.2979540167933583	-0.13792206210214142	2000	0	-0.23612087179798955	-0.20206284515498985	0	649304at2759	0.018137324685376183	0.6170911942014549	0.2663334771396619
3di_af_empirical__freerate__tien2013__composition_adjusted	3di_af_empirical	freerate	tien2013	composition_adjusted	interaction	0.07288797052434463	-0.03812494009433066	0.17825301064509363	2000	0	0.05586618387638458	0.09845659539810711	0	649304at2759	0.025568624873762477	0.6170911942014549	0.2663334771396619
3di_af_empirical__freerate__tien2013__composition_adjusted	3di_af_empirical	freerate	tien2013	composition_adjusted	aa_log1p_rate_at_observed_mean_RSA	0.05362703919103394	0.004761685717992815	0.10429258828831281	2000	0	0.04482934018962632	0.06014770281863306	0	4970387at2759	0.008797699001407623	0.6170911942014549	0.2663334771396619
3di_af_empirical__freerate__tien2013__composition_adjusted	3di_af_empirical	freerate	tien2013	composition_adjusted	rsa_at_observed_mean_aa_log1p_rate	-0.1730050223388251	-0.23149333978836156	-0.11735020180632375	2000	0	-0.18298373154920033	-0.16392382833642882	0	5013067at2759	0.009978709210375247	0.6170911942014549	0.2663334771396619
3di_af_empirical__freerate__miller1987__coverage_confidence	3di_af_empirical	freerate	miller1987	coverage_confidence	aa_log1p_rate_at_RSA_0.25	0.16748500019885118	0.1354864144839205	0.2016493202850633	2000	0	0.16008557622621838	0.1711838733768951	0	649304at2759	0.007399423972632796	0.6170911942014549	0.31138860510931327
3di_af_empirical__freerate__miller1987__coverage_confidence	3di_af_empirical	freerate	miller1987	coverage_confidence	rsa_at_aa_log1p_rate_0	-0.15782817168723082	-0.2279783832563787	-0.08695930290240655	2000	0	-0.17700131465331376	-0.1452807834263463	0	649304at2759	0.01917314296608294	0.6170911942014549	0.31138860510931327
3di_af_empirical__freerate__miller1987__coverage_confidence	3di_af_empirical	freerate	miller1987	coverage_confidence	interaction	0.0545565337490604	-0.038370190755622105	0.14752355792762736	2000	0	0.03869644746736036	0.07683925573693884	0	649304at2759	0.022282721987878437	0.6170911942014549	0.31138860510931327
3di_af_empirical__freerate__miller1987__coverage_confidence	3di_af_empirical	freerate	miller1987	coverage_confidence	aa_log1p_rate_at_observed_mean_RSA	0.17083414970530517	0.14012181961657313	0.20283532741193858	2000	0	0.16480263095354686	0.17428409890103996	0	649304at2759	0.006031518751758308	0.6170911942014549	0.31138860510931327
3di_af_empirical__freerate__miller1987__coverage_confidence	3di_af_empirical	freerate	miller1987	coverage_confidence	rsa_at_observed_mean_aa_log1p_rate	-0.12416181512453116	-0.17311924460938768	-0.07772949255457107	2000	0	-0.13151092572805267	-0.11652213094270304	0	529759at2759	0.007639684181828116	0.6170911942014549	0.31138860510931327
3di_af_empirical__freerate__miller1987__composition_adjusted	3di_af_empirical	freerate	miller1987	composition_adjusted	aa_log1p_rate_at_RSA_0.25	0.04849849283180586	-0.0014743803756258967	0.09959564744231532	2000	0	0.03948092671493969	0.05540792220787121	0	4970387at2759	0.009017566116866167	0.6170911942014549	0.31138860510931327
3di_af_empirical__freerate__miller1987__composition_adjusted	3di_af_empirical	freerate	miller1987	composition_adjusted	rsa_at_aa_log1p_rate_0	-0.1880978719194665	-0.256311006043192	-0.12012132170500625	2000	0	-0.20346577557051942	-0.1743296291646114	0	649304at2759	0.015367903651052922	0.6170911942014549	0.31138860510931327
3di_af_empirical__freerate__miller1987__composition_adjusted	3di_af_empirical	freerate	miller1987	composition_adjusted	interaction	0.06859385519522376	-0.024869328908717445	0.15973185362666928	2000	0	0.05423020577088953	0.09032198060268584	0	649304at2759	0.02172812540746208	0.6170911942014549	0.31138860510931327
3di_af_empirical__freerate__miller1987__composition_adjusted	3di_af_empirical	freerate	miller1987	composition_adjusted	aa_log1p_rate_at_observed_mean_RSA	0.052709373921310865	0.003753648099669076	0.10290338765727222	2000	0	0.043886421315529944	0.05926160556805206	0	4970387at2759	0.00882295260578092	0.6170911942014549	0.31138860510931327
3di_af_empirical__freerate__miller1987__composition_adjusted	3di_af_empirical	freerate	miller1987	composition_adjusted	rsa_at_observed_mean_aa_log1p_rate	-0.1457692079021642	-0.1963398526620896	-0.09805519405252973	2000	0	-0.1542735280300107	-0.13822280413055962	0	5013067at2759	0.00850432012784652	0.6170911942014549	0.31138860510931327
3di_llm__gamma__tien2013__coverage_confidence	3di_llm	gamma	tien2013	coverage_confidence	aa_log1p_rate_at_RSA_0.25	0.16252466477955949	0.13238341049731844	0.19452851944778457	2000	0	0.1559685402799592	0.16593903991058748	0	649304at2759	0.006556124499600274	0.6055116717605261	0.2663334771396619
3di_llm__gamma__tien2013__coverage_confidence	3di_llm	gamma	tien2013	coverage_confidence	rsa_at_aa_log1p_rate_0	-0.17088482126889082	-0.245996777140813	-0.09492108463266452	2000	0	-0.1924566539036434	-0.15756344348719592	0	649304at2759	0.02157183263475257	0.6055116717605261	0.2663334771396619
3di_llm__gamma__tien2013__coverage_confidence	3di_llm	gamma	tien2013	coverage_confidence	interaction	0.050866206446952854	-0.05070911249731712	0.15648182465119279	2000	0	0.0309622846393565	0.0755876820062361	0	649304at2759	0.024721475559283244	0.6055116717605261	0.2663334771396619
3di_llm__gamma__tien2013__coverage_confidence	3di_llm	gamma	tien2013	coverage_confidence	aa_log1p_rate_at_observed_mean_RSA	0.1633554867997421	0.13322964698458975	0.194913165617225	2000	0	0.1572031499560481	0.16661568546886885	0	649304at2759	0.006152336843694012	0.6055116717605261	0.2663334771396619
3di_llm__gamma__tien2013__coverage_confidence	3di_llm	gamma	tien2013	coverage_confidence	rsa_at_observed_mean_aa_log1p_rate	-0.14008473956708034	-0.19133918699793984	-0.09206851942499017	2000	0	-0.14870264117294088	-0.13220824648318352	0	5000452at2759	0.00861790160586054	0.6055116717605261	0.2663334771396619
3di_llm__gamma__tien2013__composition_adjusted	3di_llm	gamma	tien2013	composition_adjusted	aa_log1p_rate_at_RSA_0.25	0.059901201223122175	0.008423335023556692	0.11002589325402959	2000	0	0.051162332330687114	0.06934513646922794	0	5013259at2759	0.009443935246105761	0.6055116717605261	0.2663334771396619
3di_llm__gamma__tien2013__composition_adjusted	3di_llm	gamma	tien2013	composition_adjusted	rsa_at_aa_log1p_rate_0	-0.20177807464319655	-0.27704964387740805	-0.12865028225587416	2000	0	-0.22026152830553902	-0.1895993973444241	0	649304at2759	0.01848345366234247	0.6055116717605261	0.2663334771396619
